id,random_forest_oof_predict
12490,5690811.89713
12491,6392438.38627
12493,8386664.02763
12494,3969928.91357
12495,10445955.7658
12496,6123001.79684
12497,5434983.60515
12499,4958995.20872
12500,5883147.96698
12501,5265910.64816
12502,8959889.63831
12503,6543149.38704
12504,4946193.35687
12505,4929932.79877
12506,6965351.44273
12507,3988061.7284
12508,5936945.93275
12509,8280251.3728
12510,20003024.9338
12511,4267656.29137
12512,5101629.65574
12513,8855139.40828
12514,6579056.4789
12515,3809554.80363
12516,5694376.21414
12517,3797368.75084
12518,2628869.25086
12519,6273359.68771
12520,3502770.56276
12521,6601194.69711
12522,5630438.6865
12523,13939668.2064
12524,7888075.38615
12525,7028352.54562
12526,5287763.00415
12527,4666042.74312
12528,6341352.33757
12529,9052929.88105
12530,8076705.02777
12531,6405615.12813
12532,10429199.8291
12533,6192028.46032
12534,4981942.85672
12536,5641094.04375
12537,5354427.69531
12538,7919735.38679
12539,3785683.70327
12540,4114709.95194
12541,8328652.25534
12542,11255467.0566
12543,8839623.41675
12544,3573454.19431
12546,3769213.09329
12547,5532420.88493
12548,3933437.04163
12549,3242588.67798
12551,6002057.84622
12552,20956576.0675
12553,4992856.33265
12554,4921895.28841
12555,7279536.51371
12556,4934986.44562
12557,5622062.89132
12558,4443860.90889
12559,5018881.78677
12560,5643425.66778
12561,3400166.52698
12562,9139334.24862
12563,18869969.8105
12564,3667807.7657
12565,8470503.42087
12566,6053701.18908
12567,4114709.95194
12568,7977653.09834
12569,5157056.08322
12570,4968701.43744
12571,7605561.63314
12572,8228318.76655
12574,7867359.22461
12576,5294819.17973
12577,5871043.7436
12578,8220789.9504
12579,4748543.08531
12580,5050072.90259
12581,10284496.8159
12582,6500224.98396
12583,5081981.81901
12584,9707059.48866
12585,6490339.21223
12587,8572436.67653
12588,5520885.99457
12589,4941980.00146
12590,5644179.78176
12591,12478032.4857
12592,5189599.86552
12593,5143439.80764
12594,9378743.52868
12595,9345781.32884
12596,6893878.61534
12598,7744193.97605
12599,8914326.92399
12600,8168121.8265
12601,6662843.76835
12602,5052417.83974
12603,4430063.48921
12604,7039573.27226
12605,4882004.83456
12606,4364774.28339
12607,4267878.83911
12608,5918924.12909
12609,7044834.61614
12611,6930398.26142
12612,5589175.25636
12614,8656571.98565
12615,4902943.87484
12616,6474223.62445
12617,10145804.8648
12619,4463827.22067
12621,5617249.75653
12622,10813990.9688
12623,4595587.07266
12624,12157960.5431
12625,5611475.07332
12626,8898585.06855
12627,6066228.10011
12628,9140012.78234
12629,6081664.45152
12630,10931456.7037
12632,4512574.32085
12633,6338310.9623
12634,5583617.93287
12635,11033436.0168
12636,5667346.57135
12637,4939226.41912
12638,13798723.2784
12639,4998871.58905
12640,13112903.8326
12641,20564066.9824
12642,7883892.86606
12643,5236704.85852
12644,5345263.6534
12645,6684682.11405
12646,6944489.21438
12647,3199439.84884
12648,5219469.67262
12649,6460286.09808
12650,7065976.48954
12651,7362427.64688
12652,5140331.02125
12653,6259380.74839
12654,11668856.1487
12655,6033037.82825
12656,10994095.5679
12657,3979579.99085
12659,5671443.50668
12660,7606248.42174
12661,6110023.84786
12662,8790525.88192
12663,6872755.59294
12665,6621193.32235
12666,5076400.17979
12667,11001445.6427
12668,11081876.8048
12669,5850629.41334
12670,5887846.0892
12671,11177775.0157
12672,6468014.74652
12673,4211247.8351
12674,6732694.24253
12675,7975223.08325
12677,6335284.0372
12678,5801312.91102
12679,5604819.83096
12680,6413192.87643
12681,6592205.0962
12682,7731899.84204
12683,5954183.63063
12684,5045901.85458
12685,5755983.38252
12686,10780700.666
12687,8557220.60893
12688,5958112.23247
12689,6895203.49275
12690,3794632.53321
12691,8166783.44475
12692,9380036.14766
12693,10730623.8501
12694,6721994.65602
12695,5202800.58073
12696,5583044.46669
12697,10669153.3883
12698,8388607.52718
12699,5178869.99183
12700,4994435.36092
12701,10562381.6002
12702,12017178.815
12703,4176996.00737
12704,16453043.8689
12705,7488309.02673
12706,4596533.80496
12707,14762649.7278
12708,6035275.00205
12709,6556996.78046
12710,5548394.62958
12711,5438558.6854
12712,4810953.24889
12713,7543909.10038
12714,5984798.69969
12715,6242665.35645
12716,9326613.06825
12717,9874478.29505
12718,17272737.5914
12719,10960191.503
12720,4688259.88438
12721,7496289.92743
12722,6506675.99981
12723,5491606.46428
12724,8200462.27082
12725,3057354.4246
12726,4187011.82721
12727,8089091.84088
12729,4228568.58227
12730,2828238.08046
12731,6666908.89717
12732,6278306.76421
12734,4688259.88438
12735,4922396.28224
12736,11382061.8155
12737,10388316.6868
12738,4835029.7268
12739,5132890.05632
12740,4056674.68522
12742,3250029.18496
12743,12536904.8411
12744,4170871.35416
12745,5907040.87204
12746,5478935.44516
12747,5315504.12638
12748,7630507.75801
12749,4061314.5592
12750,3475170.23965
12751,5595602.74857
12752,5059929.67278
12753,3066249.45256
12754,4070218.0115
12756,5262070.77759
12757,5689168.27179
12758,10876603.5159
12759,5752627.01522
12760,5422918.72486
12761,6109804.3568
12762,4487165.6417
12763,19490149.1591
12764,4870278.69545
12765,5123314.30539
12766,6542013.32773
12767,7866045.61142
12768,4921895.28841
12769,5118498.60145
12770,5031867.42641
12771,4471225.17179
12772,6656423.91134
12773,3038977.55339
12774,6549347.25032
12775,5346215.63427
12776,4114709.95194
12777,6137304.99564
12778,10629199.5469
12779,5511801.12493
12780,5449968.12807
12781,7081087.2629
12782,8673763.96063
12783,7678897.22099
12784,5893828.03281
12785,4210959.16512
12786,6547619.26136
12787,5214945.32674
12788,13084221.7805
12789,11685265.425
12790,6155117.37468
12791,19144378.2431
12792,11055869.5062
12793,8069898.52449
12794,5934507.18865
12795,5226771.19467
12796,12156849.4221
12797,5272482.30121
12798,4970628.39962
12799,4354996.17268
12800,5034402.02088
12801,6622659.20942
12802,7833448.55461
12803,5970110.87032
12804,5213334.5254
12805,5468738.75097
12806,6481449.02001
12807,3474551.55551
12808,6369793.69554
12809,9800213.40752
12810,5625853.4951
12811,7283104.89438
12812,10960708.0941
12813,4926607.81849
12814,5880977.11513
12815,5295777.27013
12817,9507945.72756
12818,12099126.2702
12819,4472691.42008
12820,4799544.39198
12821,7935431.40526
12822,4915743.78095
12823,9897284.90814
12824,4225738.1832
12825,7688055.45456
12826,4058177.69322
12827,4993419.15672
12828,7709383.27383
12829,5694119.2971
12830,15074098.5801
12831,7159064.39013
12832,5795200.97368
12833,4825205.62809
12834,5417441.94542
12835,3400302.00969
12836,4728363.5995
12837,8480811.13267
12838,9844326.71427
12839,7644998.9038
12840,5851919.79284
12841,7780763.04001
12842,9251349.92982
12843,11726287.2512
12844,8550245.22459
12845,6307883.84737
12846,6425340.10718
12847,5371638.70808
12848,7662005.44582
12849,5869903.64922
12850,4342738.52143
12851,5599206.52637
12852,7705550.83283
12853,15860463.1567
12854,7850866.46882
12856,4243010.96576
12857,5720904.1619
12858,4963194.94721
12859,6228292.73746
12860,5305237.69137
12861,11019581.1837
12862,14600154.2896
12863,6869658.83068
12864,6320078.26226
12865,6647550.01658
12866,5336668.94002
12867,11651235.2335
12868,18222708.8372
12869,5892050.47582
12870,20802506.6447
12871,5293139.69674
12873,7509979.64508
12874,5989964.27923
12876,6064934.36648
12877,7902752.29026
12878,3654829.71639
12879,7910200.25016
12880,11818123.9731
12881,5566706.69587
12882,6203280.7482
12883,6150841.1502
12884,7940973.37198
12885,11429170.4618
12886,10707714.7408
12887,3486242.28484
12888,8023354.67114
12889,5436389.94985
12890,6481431.48236
12891,6325801.34333
12892,5102753.7115
12893,14464325.1206
12894,10752567.3091
12895,5239813.10896
12896,10150316.2049
12897,5668975.29029
12898,3563534.9199
12899,7651154.15449
12900,7274794.13317
12901,8116197.67673
12902,5162386.97605
12903,6417709.46354
12904,4926267.73412
12905,7466075.04784
12906,4260845.02704
12907,3769213.09329
12908,10385241.9854
12909,4903137.62035
12910,7603831.96214
12911,8467722.78054
12912,4925404.96469
12913,10704107.5456
12914,5452863.06708
12915,4798305.48701
12916,5877161.8285
12917,6445413.87926
12918,7594657.46859
12919,13253275.4977
12920,12371116.826
12921,4950908.08081
12922,4870353.63777
12925,6156503.49546
12926,5500828.18749
12927,6541765.89835
12928,5789190.96356
12929,7280667.14229
12930,5621102.35778
12931,5525494.47519
12932,5550688.18108
12933,6010023.2658
12934,5028530.7986
12935,4206734.62863
12936,5390976.5928
12937,10804014.8015
12938,6331176.46718
12939,12881373.1288
12940,6036663.96068
12942,12107355.4566
12943,3856285.27149
12944,9156876.83571
12946,4735523.40153
12947,4816311.20362
12948,6884146.37211
12949,7442031.73918
12950,4527110.93361
12951,7725530.19595
12952,10049225.8466
12953,5634566.10127
12954,7628792.90102
12955,3493140.13967
12956,6111389.50281
12957,5264359.47056
12958,5793803.73997
12959,4099381.50265
12960,5025403.49514
12961,7626348.66745
12962,7715333.78026
12964,4688259.88438
12965,5198064.51899
12966,7380433.61383
12967,3850623.1661
12968,5473792.91599
12970,8926866.90334
12971,11915791.7771
12972,4894035.4408
12973,6504492.21442
12974,7496842.6398
12975,3786656.95345
12976,5543503.94764
12978,6328430.7969
12979,5678901.58522
12980,3781454.61831
12981,6640587.95456
12982,8764501.73253
12983,5717756.64484
12984,19350906.4108
12985,7432617.10474
12986,12234085.1943
12987,5278054.7625
12988,7981284.07051
12989,7548327.56298
12990,5764760.5201
12991,6360195.57574
12992,7463157.74322
12993,11061748.0194
12994,5056750.85703
12995,4267656.29137
12996,10769200.5415
12998,17525082.6105
12999,12663093.017
13000,7462644.82127
13002,11975602.5022
13003,6127495.4058
13004,7005739.28295
13005,6245273.13216
13006,5028530.7986
13007,8370768.69291
13008,6413467.74179
13009,6140412.07278
13010,5050456.08443
13012,5015364.39951
13013,4245717.18884
13014,8900380.05377
13015,4075514.14827
13016,6254976.60198
13017,7743582.11465
13018,5275633.6893
13019,6827371.70284
13020,7998388.50565
13021,8682689.94981
13022,6398686.56599
13023,7115227.14697
13024,6393752.40185
13025,10396407.3287
13026,6528675.54834
13027,5152712.11442
13028,9296341.20466
13029,9619990.97613
13030,11650837.8424
13031,4961659.04978
13032,5133963.02568
13033,6446589.65868
13034,11003880.6584
13035,6749482.4357
13036,4473303.2521
13037,5424725.18638
13038,8849570.51436
13039,5853070.26569
13040,4941410.68713
13041,6440306.49982
13042,5781388.92295
13043,4175005.47071
13044,19552929.3659
13045,5754039.16746
13046,5669587.98596
13047,3980466.38401
13048,7273791.44144
13049,4882004.83456
13050,8117213.23469
13051,7470444.93697
13052,9410608.36907
13053,6058331.25824
13054,16123111.995
13055,4094812.5025
13056,7553042.08258
13057,5471872.4921
13059,14127922.1929
13061,10173322.1478
13063,8262894.88103
13064,5102502.71114
13065,6491133.96194
13066,6489432.49802
13067,6395504.26483
13068,5616388.46639
13069,5532895.37104
13070,6024810.50283
13071,15686165.4062
13072,4721298.55865
13073,4225738.1832
13074,5066131.06333
13076,7616568.41179
13077,8517316.0239
13078,4185385.35447
13079,5656877.09812
13080,4405362.09287
13081,8784221.83267
13082,5575580.97343
13083,6583911.56431
13084,4986026.2271
13085,4058485.74614
13086,7176752.23019
13087,4348703.69023
13088,12459163.2266
13089,5441295.63668
13090,4389951.80347
13091,5682059.08785
13092,4882004.83456
13093,6537141.62399
13094,2150373.02128
13095,9261850.92185
13096,8295391.65523
13097,4462000.04359
13098,16388758.767
13099,7417701.04276
13100,5947684.00235
13101,7474764.80561
13102,23746461.2395
13103,13778892.0098
13104,20523939.7217
13105,7767404.5863
13106,6084871.25753
13107,5877465.25696
13108,6182803.00296
13109,6398092.43386
13110,4809980.8711
13111,5420206.99448
13112,12860059.5118
13113,6458352.10458
13114,4984362.31442
13115,5214846.94753
13116,8277787.89995
13117,5289117.97255
13118,6192946.12087
13119,5686376.87207
13120,5171347.03698
13121,5725127.51582
13122,12041121.8506
13123,6195472.29975
13124,3848701.29132
13126,6315616.37949
13127,5724695.01257
13128,11222317.4755
13129,5963830.12128
13130,5018306.5441
13131,5844607.51428
13133,9907615.69414
13134,7828423.49227
13135,6231237.68873
13136,10726489.3998
13137,10840010.3991
13138,7231088.02191
13139,5575645.31357
13140,6821066.39403
13141,7719723.83164
13142,8151247.50109
13143,6883236.40715
13145,5324663.56562
13146,4152073.38181
13148,5814035.77126
13149,6625869.22775
13150,5088668.93889
13151,9934740.10883
13152,4177615.44858
13153,5987282.6584
13154,6288728.39709
13155,7841061.6455
13156,6081135.9032
13157,4877289.61888
13158,6634848.67741
13159,12697566.8759
13160,5693476.19365
13161,3917131.11665
13162,7772168.12383
13163,9408215.35305
13164,4157351.87458
13165,28214511.416
13166,10774213.8614
13167,5558172.17111
13168,10845412.581
13169,4631399.0031
13170,5458329.22944
13171,5502087.18944
13172,7421504.23484
13173,4984931.5617
13174,4726845.29406
13175,5147037.1551
13176,6122498.60178
13177,5590670.64284
13178,4565793.70283
13179,4094812.5025
13180,6273088.77483
13181,6045699.86227
13182,6827371.70284
13183,4094817.71604
13184,8858733.27833
13185,5177827.0411
13187,12532834.0879
13188,7517426.58039
13189,5916279.58731
13190,4153149.16247
13191,10577781.0903
13192,5841402.73909
13193,5069615.81899
13194,5109028.70237
13195,4780840.10797
13196,14076826.1163
13197,9628058.0082
13198,9183837.74702
13199,4865527.10319
13200,10600740.4625
13201,7839881.02499
13202,7425124.16523
13203,6676968.27912
13204,8674670.96345
13205,6423772.42298
13206,8187907.31105
13207,3785683.70327
13208,12990724.7484
13209,6069984.92603
13210,4921895.28841
13211,5090155.66753
13212,6691429.48244
13213,8081532.45694
13214,6929170.1444
13215,6128567.51921
13216,5532770.23399
13217,4178469.78135
13218,5823933.93087
13219,4425480.29664
13220,5886627.60766
13221,5432447.75793
13222,3796580.41921
13223,4798432.64458
13224,5484415.7541
13225,11896491.3725
13226,5229059.4955
13227,6827371.70284
13228,6332446.31984
13229,4887734.10911
13230,6777496.51682
13231,5719947.75544
13232,8579053.51813
13233,5708382.90188
13234,6449491.98703
13235,7268772.46165
13236,5960229.935
13237,6398355.06282
13238,11258678.9128
13239,6639598.83837
13240,9052932.39581
13241,7972095.0267
13242,4929932.79877
13243,6591943.52587
13244,48073684.7089
13245,30460008.6746
13246,5699837.78244
13247,5036229.88023
13248,13769040.0524
13249,12307485.0519
13250,5553217.63315
13251,4034478.85458
13252,4953270.03478
13253,9433827.12872
13254,5414568.22084
13255,6992170.6362
13256,11926160.0443
13258,6265627.19781
13259,5467845.64536
13260,4998237.72285
13261,6145266.67878
13262,8512823.84672
13264,7017363.54965
13266,5804805.10074
13267,6497245.90196
13268,6564706.55041
13269,9821693.28147
13270,6739059.60006
13271,4058934.41625
13272,5282893.95295
13273,6140086.5406
13274,21897074.1564
13275,7724474.08937
13276,5001186.73292
13277,6483896.68179
13278,5705548.6627
13279,6701626.23105
13280,6938805.41012
13281,5002243.51647
13282,3810075.27852
13283,4440604.36683
13284,4547443.45522
13285,5142341.61203
13286,6653829.57609
13287,7852185.69579
13288,5809459.59666
13289,16060626.6948
13290,6639407.73659
13291,8474655.03735
13292,9665429.72466
13293,9963059.75531
13295,3797368.75084
13296,6475827.49175
13297,9044773.78484
13298,10794807.6945
13299,7613487.43755
13300,12175222.1038
13301,5660063.52173
13302,4879616.42243
13303,7663569.4359
13304,7503471.2797
13305,5389375.27898
13306,4449959.54736
13307,7825345.01879
13308,6383771.3096
13309,6844730.51596
13310,6014530.06018
13311,6436131.80393
13312,10114425.9004
13313,8028117.79922
13314,4511287.45546
13315,7264995.24046
13316,5159002.26337
13317,8688453.01652
13318,9844412.97318
13319,10828765.4585
13320,5402209.80845
13322,7634294.73104
13323,6043291.95314
13324,5794757.37167
13325,11422051.9867
13326,5498575.50673
13327,10146747.8368
13328,9185912.72601
13329,5047367.6258
13330,6430124.98483
13331,5971951.11642
13332,7986840.5438
13333,4596231.01002
13334,8238692.22841
13335,8058866.93485
13336,11030150.8761
13337,8476952.23243
13338,3969928.91357
13339,3268312.86674
13340,5783745.90487
13341,5468342.25335
13342,4153149.16247
13343,6773282.41475
13344,8444660.84777
13345,11993051.4892
13347,4395249.67175
13348,4869098.79452
13349,7589633.8202
13350,9164065.97246
13351,6272391.17239
13352,4757920.77509
13353,4420904.26093
13354,6826990.21208
13355,12790507.3978
13356,6139648.14893
13357,10700341.6288
13358,3769213.09329
13359,6616585.37023
13360,13975138.0901
13361,4348703.69023
13362,8202130.85402
13363,4213630.12778
13364,6514349.89454
13365,5838662.44882
13366,3787940.55946
13367,10459331.7169
13368,4176081.25137
13369,7512116.72088
13370,4722021.17362
13372,3954855.03801
13373,5144276.89302
13374,6130991.86896
13375,4337367.3471
13376,4990203.78676
13377,6456417.18554
13378,7198262.13037
13379,11320021.4351
13380,10272529.8565
13381,3787940.55946
13382,8644317.23043
13383,7029263.3392
13384,10593306.3944
13385,8353871.88713
13387,11600885.365
13388,8129735.92068
13389,5081963.53035
13390,5399167.34801
13391,8284555.70815
13392,5185472.09812
13393,7341379.61999
13394,6393811.74876
13395,6562862.22518
13396,5418084.53178
13397,5885492.0726
13398,6376329.53536
13399,4179012.5411
13400,4864565.50578
13401,5625608.2435
13402,8570126.25913
13403,3916035.38276
13404,8915423.41656
13405,7698191.36232
13406,7520787.01868
13407,2150506.10429
13409,7586268.62349
13410,7953034.69083
13411,3977342.95227
13412,6698337.00757
13413,8352363.81298
13414,6242913.27963
13415,5395652.52467
13416,6946451.996
13417,4170871.35416
13418,10682612.4221
13419,5710968.36703
13420,10863039.5275
13421,5841402.73909
13422,5883147.96698
13423,4874835.92467
13424,5905153.55748
13425,3671313.88848
13426,5930268.21057
13427,6490788.28187
13428,7664752.94497
13429,6375388.28279
13430,10833796.4171
13431,5015508.44673
13432,9337328.11168
13433,19087150.8306
13434,5916118.03062
13435,6747487.51675
13436,4176081.25137
13438,4301503.77545
13439,5488233.49686
13440,7857430.54713
13441,6675186.71316
13442,8095619.90585
13443,5537004.04992
13444,13159651.9373
13445,19464285.4635
13446,10462114.6344
13447,7905704.56021
13448,5635861.87719
13449,7164398.23764
13450,6516331.88641
13451,5915729.82376
13452,6046121.81195
13453,5407739.84331
13454,10173508.914
13455,6446442.58097
13456,5484494.05111
13457,6120984.85042
13458,4184935.7212
13459,5758444.20999
13460,6538166.38133
13461,3763419.91144
13462,7811376.0188
13463,5427850.28769
13464,7592755.22998
13465,6374982.83009
13466,10789427.9462
13467,7812464.85524
13468,5626422.17276
13469,2939505.93393
13470,2095023.19111
13471,9604897.44398
13472,8137302.72027
13473,8706720.94914
13474,5839001.89421
13475,3499664.89914
13476,7422829.2494
13477,9236428.59802
13478,6860050.37565
13479,6436420.79376
13480,7792127.08698
13481,4873505.01152
13482,7364095.71747
13483,5282078.62169
13484,10966613.3807
13485,7835899.97588
13486,4857642.98808
13488,6000988.63902
13489,11639928.4875
13490,9796483.23289
13491,10990712.7077
13492,3950967.93698
13494,10827256.0584
13495,6131056.78471
13496,4008562.60901
13497,6706913.54312
13498,5244328.89494
13499,7016421.21051
13500,4341105.95956
13501,6291853.65579
13502,12887540.7242
13503,10597943.7278
13504,4152073.38181
13505,13119705.4276
13506,21116944.7245
13507,8753347.10199
13508,4822268.90974
13509,3474551.55551
13511,5717784.99177
13512,9830222.46414
13513,6427239.35542
13514,10519585.9372
13515,5568508.19041
13516,5659581.81498
13517,6628233.20732
13518,4770407.29049
13519,12975574.7013
13520,4939752.00948
13521,6923231.4359
13522,6361394.97347
13523,6938940.70354
13524,5865886.93973
13525,13507435.3771
13526,13089218.2491
13527,9226546.42183
13528,6213975.2809
13529,6926342.22309
13530,7120124.19668
13531,10485921.0249
13533,9473309.45175
13534,4860224.2878
13535,14443573.2978
13536,8912297.11027
13537,7726493.97422
13538,5163255.28242
13539,9413515.01797
13540,6557493.40413
13541,15926771.4671
13542,4989355.7534
13543,5740957.18624
13544,6728777.80669
13545,5073678.27674
13546,6405745.18151
13547,7784810.73956
13548,5674206.86857
13549,6952116.97879
13550,8181862.51684
13551,10935338.4731
13552,4781487.13155
13553,23623908.3088
13554,4178016.45686
13555,6277687.33912
13556,5982027.12724
13557,6123458.78769
13558,4508670.75475
13559,6028586.95271
13560,4799696.92611
13561,6556130.20548
13562,3917798.23765
13563,13006349.4389
13564,4286230.46556
13565,6759331.26448
13566,6028973.73398
13567,5710771.57104
13568,6728701.06442
13569,5008014.61397
13570,9247461.29369
13571,4901693.59154
13572,5624058.04608
13573,5667387.56847
13574,6897571.52433
13575,4311929.56134
13576,5672472.69662
13577,7666195.51556
13578,8654383.27271
13579,2854307.40322
13580,8366188.34865
13581,7174980.41336
13582,5125069.98813
13583,5489976.02283
13584,11835655.2772
13585,2143334.56852
13586,5031088.75363
13587,6883236.40715
13588,16366029.9723
13590,5800010.39114
13591,5449087.73348
13592,10247576.641
13593,4517673.57019
13594,6135537.47013
13595,12759128.9796
13596,21095548.7888
13597,5170020.73166
13598,4540022.31515
13599,8636178.5858
13600,4975368.94461
13601,12049226.6167
13602,11669915.7343
13603,6379570.07538
13604,5407628.80092
13605,6939654.22433
13606,12168609.9131
13607,5161752.5166
13608,15314477.0305
13609,12528320.7246
13610,4359753.14991
13611,10482396.4845
13612,6492488.73775
13613,4072965.68157
13614,5005944.12035
13615,8440930.64787
13616,6491025.671
13617,9507537.48357
13618,3785683.70327
13619,4302616.53461
13620,5556595.5432
13621,4938802.79068
13622,3765307.67564
13623,5976174.53694
13624,4175860.93065
13625,4977085.40872
13626,4455119.65639
13627,5257048.96647
13628,6507509.18331
13629,7617299.55006
13631,16628418.8977
13632,4377566.08539
13633,7170432.46762
13634,7891898.8281
13635,5192925.29784
13636,4389512.74783
13637,4909134.92944
13638,6527924.48423
13639,8576970.12338
13640,11264684.9186
13641,9037408.04993
13642,7686290.88643
13643,5632879.88424
13644,4972131.53453
13645,5397652.16249
13646,5356812.21906
13647,6458958.61552
13648,4178400.68337
13649,8507536.53104
13650,4583189.72069
13651,6037463.68337
13652,5170895.33355
13653,6142142.34947
13654,7264088.88267
13655,4179012.5411
13656,3469261.76439
13657,4963262.73557
13658,7958352.29878
13659,11111006.9484
13660,5832343.23337
13661,6099791.80987
13662,7613423.39034
13663,8165242.06663
13664,5347245.52059
13665,6357268.91969
13666,16429436.3551
13667,5534164.41961
13668,6524280.85729
13669,5583116.4786
13670,7989403.91588
13671,4916816.80933
13672,5560081.22617
13673,5894865.23426
13675,6158928.94226
13676,7068024.43673
13677,5251123.28386
13678,3946640.15829
13679,6770496.16968
13680,8464471.0418
13681,5540392.52624
13682,4004126.31766
13683,5795804.89042
13684,6464332.50859
13685,12877144.2821
13686,6551187.83796
13687,7969603.65901
13688,7749835.02664
13689,5806832.24197
13690,6095755.52522
13692,6405639.27916
13693,8185314.10053
13694,2153677.86896
13695,6675077.67745
13696,5876471.25122
13697,4075300.0892
13698,4866632.59321
13699,10872696.8779
13700,4375080.93011
13701,5575557.76059
13702,9583047.8519
13703,7320930.82888
13704,4564008.28969
13705,4070584.63339
13706,4651888.7112
13707,4897724.85735
13708,6526610.83432
13709,6512128.08321
13710,10642207.649
13711,6791627.37588
13712,6773080.58856
13713,7889464.24892
13714,13013126.745
13716,6158425.274
13717,6184404.2392
13718,4904208.73024
13719,10828699.1949
13720,4840097.05596
13721,12832501.1752
13722,5000464.92344
13723,5887214.28872
13724,4260581.90226
13725,4557372.10672
13726,5352202.58254
13727,7355076.86995
13728,6330826.83363
13729,4780840.10797
13730,5885820.85983
13731,5659375.43922
13732,13021568.5794
13733,6817126.35261
13734,7839519.25742
13735,4866048.46061
13736,14516987.2037
13737,10891804.5389
13738,4873649.24596
13739,16357672.2324
13740,6113091.62358
13741,8346275.74935
13742,6957482.15239
13743,2640311.98352
13744,6827371.70284
13745,7786103.51248
13746,10366307.432
13747,4568535.49794
13748,7754020.37004
13749,6298234.52129
13750,7441395.95316
13751,6137152.92407
13752,6749916.91989
13753,4013351.55271
13754,6119759.21126
13755,6486890.66199
13756,6094411.20756
13757,8748638.75076
13758,6300001.01469
13759,6942356.73298
13760,5377419.18035
13761,5393608.19898
13762,5671652.46532
13763,9022879.35578
13764,11884633.2051
13765,3575643.95004
13766,18056192.1147
13767,8188471.26393
13768,4952580.03943
13769,5225315.95659
13770,4100294.76655
13771,7721063.10862
13772,5736368.23172
13773,5039224.62641
13774,5000589.45297
13776,5075382.46055
13777,4285002.15722
13778,13129883.2865
13779,6350987.39057
13780,6289416.58781
13781,4895423.69279
13782,5488802.62299
13783,10685362.0865
13784,4535730.47569
13785,13996764.369
13786,5737622.40657
13787,6359562.99359
13788,5915987.22578
13789,5817791.49829
13790,5377911.09992
13791,6939412.28065
13792,3786656.95345
13793,4882004.83456
13794,6639431.7407
13795,8327713.89728
13796,11500618.7138
13797,7858073.93648
13798,6788967.77618
13799,5727905.93503
13800,3478805.71924
13801,4273031.56
13802,5470117.07133
13803,5470745.10395
13804,5964618.84979
13805,7660187.62936
13806,5815994.13413
13808,5765702.57456
13809,4306220.7061
13810,5605727.64831
13811,4782037.87898
13812,6400503.6811
13813,3546285.32991
13815,6630085.31768
13816,4780840.10797
13817,7498872.1246
13818,6225168.75707
13819,8208145.06707
13820,10264989.2261
13821,12566026.0211
13822,6129605.24444
13823,6053336.75631
13824,4290190.69291
13825,8694258.47216
13826,6853921.24197
13827,6922371.7424
13828,4835649.6941
13829,6511621.31822
13830,4296151.81511
13831,11023305.0596
13832,5435597.67764
13833,5411160.33615
13834,6618985.02262
13835,6600370.43123
13836,3444022.9253
13838,2991734.36234
13839,9653734.75194
13840,5766374.90502
13842,4282957.71965
13843,6868050.53208
13845,5660928.53778
13847,4365921.44279
13848,3335843.84597
13849,7516735.40176
13850,6538265.2847
13851,3769213.09329
13852,6450136.97999
13853,5784174.89671
13854,8434218.01104
13855,8566354.11898
13857,5258141.23307
13858,6085089.68475
13859,6790466.44591
13860,6458246.04835
13861,15449953.8574
13862,10918262.3901
13863,5311990.15326
13865,5449143.87726
13866,9903609.60723
13867,10671861.0371
13868,6018825.08943
13869,29954382.3015
13870,7721578.43523
13871,6637861.01229
13872,5948802.49716
13873,6620985.58832
13874,3912373.82038
13875,8262546.18171
13876,5549206.2555
13877,9341886.68749
13878,9000680.94198
13879,5915166.35535
13880,5298020.29234
13881,6303134.31169
13882,10303117.9137
13883,5395672.26995
13884,2883964.64492
13885,5264064.73913
13886,10597850.4595
13887,6095683.62493
13888,6468641.3224
13889,5465004.11564
13891,5671621.61693
13893,6577254.45561
13894,6491262.09153
13895,9588952.00473
13896,3969928.91357
13897,5631102.94623
13898,5721782.63649
13899,5275964.18414
13900,6495170.55256
13901,7905120.3737
13902,6337862.0663
13903,3781135.13113
13904,8370794.76046
13906,4758665.88165
13907,11387264.219
13908,6437105.81443
13909,6492661.34697
13910,3367371.43817
13911,4768129.78316
13912,5620966.51877
13913,5573115.05308
13914,5699131.90798
13915,5689957.75029
13916,4827938.04792
13917,7667052.40073
13918,3874131.0847
13919,4234298.21992
13920,10463278.8526
13921,11768781.7526
13922,11560359.8471
13923,6167546.40199
13924,6529410.15923
13925,4415509.06872
13926,6970136.76902
13927,5339786.48117
13929,8935399.11424
13930,6401360.5985
13931,7832437.0795
13932,5336240.13556
13933,6194943.83875
13935,6504330.4761
13936,6894966.80208
13937,4837800.95154
13938,12726313.4426
13939,6285755.3588
13941,5332952.39674
13942,5737325.75507
13943,4467628.87521
13944,7063328.09657
13945,4471490.55982
13946,9093769.90231
13947,6209129.06265
13948,6136144.86434
13949,10967435.8592
13950,5248697.01148
13951,6579736.9497
13952,11739183.5502
13953,7989041.45961
13954,5069833.99007
13955,5750647.7589
13956,7793674.0982
13957,3883145.56129
13958,5686001.16131
13959,4963489.58465
13960,6626176.92258
13961,7441552.20661
13962,5489712.85421
13963,10946140.5484
13964,5904395.23338
13965,7842059.24871
13967,5618572.85317
13968,6274635.37346
13969,13126793.5605
