extratrees_oof_predict,id
7485251.68262,14602
5200650.91155,14603
6184316.1425,14604
5098248.26427,14605
8442697.13852,14606
6356695.11684,14607
3755028.50667,14608
13170086.7485,14609
7798469.55289,14611
4141334.49922,14612
10991095.2957,14613
6652287.23944,14614
7692114.24292,14615
7750121.3124,14616
8289058.87518,14617
10151701.3126,14618
5877095.40899,14619
7274660.76,14620
6272890.22948,14621
10054737.3708,14622
4018483.37736,14623
2424687.60243,14624
5531081.70804,14625
6244722.28432,14626
5519109.11209,14627
6114273.99165,14628
8550729.83775,14629
5123788.48351,14630
9473302.77019,14631
5656133.14227,14632
5421158.73315,14633
5039929.67714,14634
11832699.6063,14635
3830127.15509,14636
7869796.63819,14637
5992277.74069,14638
10833907.5596,14639
9146154.47627,14640
2456241.79831,14641
5807262.18644,14642
6529818.55917,14646
8815808.64464,14647
6553560.16854,14648
6365380.43041,14650
6071760.20095,14651
5909305.93164,14652
7916791.02078,14653
6163730.19907,14654
7580450.73209,14655
15135562.5014,14656
7906819.33089,14657
12897373.788,14658
6491387.247,14659
11548151.4892,14660
8281199.39302,14661
6483249.24226,14662
5552283.11045,14663
6695652.79769,14664
3289947.82718,14665
4316926.96197,14666
9666961.95346,14667
11001496.465,14669
5399134.04023,14670
5536514.024,14671
11760609.7318,14672
5002756.94344,14674
6345207.0809,14675
11631251.1167,14676
10904576.0878,14677
5113477.31668,14678
8597406.94816,14679
10771495.7781,14681
10565618.1265,14682
6210804.84745,14683
4092672.05316,14684
11407552.8315,14685
12375717.666,14686
11258916.4592,14687
6720639.06745,14688
5349108.56012,14689
6138262.23662,14690
10859149.801,14691
9562614.18445,14692
5087701.88457,14693
8213350.15336,14694
6071715.82305,14695
3869502.58156,14696
6558521.4429,14697
2656184.20819,14699
5148353.16063,14700
6499507.98324,14701
6037600.25557,14702
5792575.57696,14703
4565582.60269,14704
3979121.08957,14705
11451986.3666,14706
4678052.81397,14707
10392300.2697,14708
6870790.87212,14709
7661481.16532,14710
21916565.2153,14712
6741202.08803,14713
6220204.18989,14714
10753031.1866,14715
5773582.83641,14716
6130045.88826,14717
5579322.87878,14718
11435827.9106,14719
9702987.26859,14720
6161350.58374,14721
5645069.84151,14722
7911736.73956,14723
5823225.41708,14724
8164939.32182,14725
6014148.48074,14726
9002528.93277,14727
4972954.84146,14728
4607846.97763,14729
5374671.89373,14730
6858560.11148,14731
6403137.07923,14732
5848375.20228,14733
5850278.7379,14734
7799713.47479,14735
8038929.57711,14736
2194359.07068,14737
9579340.43696,14738
4337015.70117,14739
5566091.05125,14740
7507182.37906,14741
5201673.02446,14742
11148593.9148,14743
8304163.18903,14744
7779023.96799,14745
7522191.92944,14746
4260373.14556,14747
6142134.78489,14748
7542399.85141,14749
3296055.8969,14750
4138208.83084,14751
5259365.57104,14752
5562219.12355,14753
5624818.44038,14754
7323998.6679,14755
5109438.32424,14756
8062609.49368,14757
6005547.86091,14758
5645238.51658,14761
5599421.12417,14762
8065029.98239,14763
7708853.44279,14764
6458319.98675,14765
9243836.89837,14766
6055936.56963,14767
46541142.1125,14768
6847785.89196,14769
6279210.58933,14770
2203528.19813,14771
3083530.41352,14772
5084533.27758,14773
7021926.91113,14774
10653286.5569,14775
2407941.21925,14776
7864376.19165,14777
5430080.17726,14778
5367899.69757,14779
5354524.5749,14780
11292187.0558,14781
8371538.55675,14782
11347063.7049,14783
6051231.02307,14784
10142634.5315,14785
14139593.4255,14786
2708302.46585,14788
4565944.02739,14789
6927298.67937,14790
4975909.073,14791
6787415.24392,14792
6917269.93905,14793
7659225.78189,14794
6011809.47614,14795
6010938.19524,14796
8185737.52308,14797
5906309.14662,14798
5821159.40515,14799
6002110.92528,14800
8270745.83431,14801
6734182.25757,14802
5634182.04072,14803
5897077.69156,14804
6988655.9085,14805
7828416.77977,14806
5520652.03062,14807
9368824.92384,14808
5518086.79952,14809
3943599.72467,14810
6028621.59563,14812
5669999.23767,14813
3769296.56609,14814
6616710.31775,14815
4463787.26945,14816
6237503.87692,14817
5681171.40475,14818
8575454.2522,14819
5940445.01785,14820
5661220.81685,14821
5471697.34598,14822
5515884.91843,14823
3768339.5417,14824
3764457.40276,14825
12569064.9373,14826
7969469.66215,14827
6762288.12775,14828
6487250.08191,14829
5003007.36046,14830
8931743.19406,14832
22935834.7455,14833
5541185.83487,14834
3247257.88381,14835
8017712.92877,14836
6419459.98007,14837
6108905.8664,14838
5306905.84665,14839
8062769.11659,14842
7252088.22494,14843
5522336.76469,14844
6741913.99863,14845
5596579.07474,14846
4621293.31243,14847
7581117.59983,14848
4120188.07044,14849
8476239.11018,14850
6489794.65543,14851
8107110.95944,14852
10531125.9655,14853
3414579.12805,14854
2263995.62944,14855
6121268.08193,14856
5416203.95348,14857
5275704.66943,14858
6160172.42716,14859
7456792.09348,14860
7532536.41376,14861
3667965.16101,14862
10600309.6284,14863
4904603.12962,14865
5375187.81317,14866
5391140.5176,14867
8846222.50131,14868
9529752.03806,14869
13741150.1879,14870
6037924.76486,14872
30385690.7519,14873
5186190.20504,14874
6556816.00177,14875
6774001.78068,14876
6331578.73281,14877
6053619.09198,14878
5395018.96217,14879
7550547.31031,14880
5415750.18142,14881
7487015.51939,14882
10385685.5577,14883
5463925.52089,14884
6529399.23377,14885
11405972.5564,14886
6311315.45242,14887
7630608.57069,14888
5742320.7318,14889
7293579.90425,14890
5395173.06458,14891
6501589.79891,14892
6595871.26341,14893
5550824.09113,14894
8693810.72848,14895
6330086.21223,14896
10118013.4338,14897
6719656.88078,14898
6969216.52485,14899
7017200.20971,14900
6784819.58249,14901
6314727.95719,14902
7900018.85896,14903
5357683.40772,14904
5527716.54813,14905
9348974.34921,14906
3703343.96754,14907
6192951.51295,14908
11549670.5599,14909
4716152.12314,14910
5766034.22039,14911
6192924.3251,14912
6250769.08119,14913
4281414.10252,14914
7686951.31654,14915
10434641.8347,14916
4413206.42719,14917
8257891.55329,14918
7831307.44192,14919
12212605.9387,14920
6668793.8102,14921
6368800.5722,14922
5373781.28583,14923
6207832.67779,14924
5054573.13006,14925
5146688.20224,14926
5759970.51461,14927
4687708.09563,14928
5708106.77365,14929
7115690.00655,14930
5438503.33693,14931
2387339.49549,14932
8066988.76877,14933
11035914.1605,14934
9735055.39459,14935
7918176.0578,14936
6256121.82402,14937
4916871.2219,14938
6214062.16039,14939
12566019.841,14940
6061362.37917,14941
5525917.2275,14942
5668590.9693,14943
5556058.83025,14944
5233398.50498,14945
7187738.14526,14946
5167713.9416,14947
6235484.08842,14948
4708126.76259,14949
4489347.80276,14950
8097566.75596,14951
4630047.90685,14952
5676574.47876,14953
3245715.60426,14954
9395397.1129,14955
7096763.92868,14956
4549214.08364,14957
8069749.66653,14958
6102162.56943,14959
6233057.70969,14960
5471600.59343,14961
7898926.07795,14962
3875744.90053,14964
5818434.81027,14965
4141995.02208,14966
9182211.6792,14967
15562280.1063,14968
6733318.45823,14969
5549677.91309,14970
4645751.30752,14971
6336082.48361,14972
5063540.21462,14973
5830598.77631,14974
7818227.73047,14975
5845744.25086,14976
8179136.55841,14977
7928024.44554,14978
5115255.00285,14979
5150334.74847,14980
19230026.1173,14981
11440662.7106,14982
7847122.68656,14983
10186096.4506,14984
4070344.59146,14985
4852078.53757,14986
7302250.81769,14987
6067814.1697,14988
3270339.89676,14989
5870329.95892,14990
9467808.06575,14991
9546763.89673,14992
7481297.84807,14993
5532399.58816,14994
6134963.35823,14995
5929211.09432,14996
3959976.80251,14997
4344384.30674,14998
5611199.36755,14999
5727152.47752,15000
3311914.89312,15001
6151440.45163,15002
7466964.22313,15003
3305722.29402,15004
8147251.92765,15005
6843853.94556,15006
5869562.05235,15007
10335081.1565,15009
9949303.8256,15010
5386206.17984,15011
9729581.43955,15012
6526958.9641,15013
8387172.58476,15014
9346059.23279,15015
8908512.37491,15016
5710059.28394,15017
5259121.22085,15018
5428648.87127,15019
5056559.30655,15020
4761547.73792,15021
6412693.76004,15022
5711877.42464,15023
6973320.42538,15024
3869502.58156,15026
4816017.44167,15027
5793904.11965,15028
8231011.27168,15029
6028843.53711,15030
3772420.87478,15031
6298258.92733,15032
6687319.31118,15033
7682375.2803,15034
5991022.77359,15035
8836570.32886,15036
4536500.36406,15037
5919933.56227,15038
5078268.5848,15039
9192536.46886,15040
6113578.12094,15041
8076705.07986,15042
7437226.60143,15043
6638508.42551,15044
8560598.49095,15045
9778667.02771,15046
5940320.11592,15047
3759897.53018,15048
3979407.64297,15049
8285967.79536,15050
2253146.02083,15051
10588481.4043,15052
5284919.19873,15053
4585900.53934,15054
6729919.83768,15055
5120091.94798,15056
5559338.31357,15057
7380745.63432,15058
6221825.62331,15059
5314266.81304,15060
5083024.78055,15061
5748914.31463,15063
3311520.00754,15064
15809421.143,15065
5542093.48234,15066
9122400.10639,15068
7669700.3767,15069
15632848.2169,15070
6748713.34289,15072
12366500.6814,15073
5159232.08888,15074
5060698.86085,15075
3828265.53971,15076
6009400.20346,15077
5684411.21433,15078
10613783.9817,15079
5615559.49507,15080
5317801.07262,15081
8066040.49198,15082
5395858.85633,15083
7200088.14117,15085
9751517.9631,15086
5967068.45028,15087
7593932.18252,15088
11187481.238,15089
6481561.0213,15090
5926181.43831,15091
6097423.54039,15092
6595428.86532,15093
7543793.81463,15094
4754857.58151,15095
7444220.27691,15096
10995671.9021,15097
6616470.41317,15098
6007650.68775,15099
9487814.36654,15100
5062974.41689,15101
4358188.54842,15102
4133671.86533,15103
7111289.93836,15104
5040510.82919,15105
4900991.6835,15106
4887181.5965,15107
25035668.6844,15108
6435447.38694,15109
8361655.58547,15110
6342540.91028,15111
6018858.79297,15112
5502870.67184,15113
6172215.6878,15114
5966435.81698,15115
5861959.27975,15116
5987909.40818,15117
5746722.34127,15118
4427606.3844,15119
2817681.06744,15120
7687844.39232,15121
5471420.90434,15122
5478851.54429,15123
7143296.23067,15124
6047037.89414,15125
5099948.57267,15127
7156509.75831,15128
5128144.47267,15129
12428487.3584,15130
3875923.6629,15131
12265148.2795,15132
19923780.8162,15133
7350481.81952,15134
5500367.75393,15135
8486270.67405,15137
4613024.32651,15138
6095633.58429,15139
5491675.15804,15140
6910785.82843,15141
8885945.65277,15142
4183814.11226,15143
6469874.39792,15144
5493603.82881,15145
6117338.25324,15146
5526577.23755,15147
11629036.3216,15148
9692808.02001,15149
6009838.75207,15150
10829744.2801,15151
5811492.9349,15152
4628586.34612,15153
6080518.1987,15154
4251392.84588,15155
6399573.32932,15156
5583211.81456,15157
6004240.58865,15158
6964413.09853,15159
10751680.0101,15161
9052606.86475,15162
9068721.11538,15163
4747549.13595,15164
19239964.9478,15165
7681904.94494,15166
10893623.785,15167
8024858.99735,15168
6165526.75946,15169
6629556.77466,15170
6330981.94466,15171
8171035.90384,15172
5376562.54236,15173
8062781.22616,15174
6108996.52755,15175
19918850.916,15176
6403619.90334,15177
10562679.4457,15178
7698424.96475,15179
8239998.1913,15180
8452426.84643,15181
5623860.88016,15182
6310044.43675,15183
10789197.9439,15184
5836872.81466,15185
6266149.51533,15186
9017674.45732,15187
5292065.05111,15188
6297434.2182,15189
5517201.34646,15190
9877406.87438,15191
6676960.716,15192
4939948.3247,15193
5346801.15059,15194
5749021.59582,15195
6183079.48611,15196
6166388.51364,15197
10580772.3078,15198
6250676.54699,15199
5641620.14544,15200
6334567.6655,15201
5212591.27707,15202
31280906.1109,15203
15065932.9267,15204
6060214.96344,15205
6881460.55876,15206
9881830.75156,15208
6117328.2258,15209
6430866.11391,15210
6151913.67663,15211
5729036.25358,15212
5738287.44084,15213
7566078.70245,15214
5388769.07401,15215
10577692.0836,15216
5251623.68954,15217
6596872.39502,15218
5563528.3764,15219
7483904.75069,15220
8045778.45174,15221
4666751.61025,15222
6422200.5863,15223
4294221.72555,15224
6337622.39167,15225
15913236.5578,15226
15033701.825,15227
11889872.7074,15228
6114639.35176,15229
7699495.55971,15230
7892571.21644,15231
3863590.77146,15232
3875744.90053,15233
6346123.84237,15234
6993274.03298,15235
8597540.16751,15236
7786919.87874,15237
5461344.08444,15238
3697534.91758,15239
4428337.92276,15240
5525258.48261,15241
9631260.43288,15242
7106532.80825,15243
7729818.6532,15244
5497290.05906,15245
4993730.08695,15246
9943302.17798,15247
10624215.4777,15248
14699954.3902,15249
6037780.59379,15250
4658665.90949,15251
8567929.02563,15253
6965744.16452,15254
4715782.31074,15255
9512373.9447,15256
5277302.5631,15257
5636152.68191,15258
5709432.56726,15259
5717423.19757,15260
7684805.99063,15261
4637375.24751,15262
5672255.74495,15263
8286389.81519,15264
5072165.79765,15265
8657916.608,15266
5669467.56255,15267
7410441.74315,15268
5456440.33379,15269
5217689.36075,15270
3879869.77736,15271
4657187.83458,15272
8142252.99409,15273
3901630.57744,15274
7964187.39832,15275
10076503.4472,15276
10593132.3403,15277
10494408.8502,15278
6280416.14587,15280
6141756.32559,15281
8126049.43853,15282
5952354.95105,15283
9495116.44166,15285
7814978.34448,15286
27659220.4119,15287
9952485.98835,15288
5097586.15807,15289
6079937.17288,15290
12098739.0526,15291
5125930.29269,15292
3854412.17569,15294
7553186.95962,15295
5107270.95097,15296
6398808.585,15297
5048854.09138,15298
4737095.97405,15299
4685189.24597,15300
6819539.5276,15301
6278539.42835,15302
7863315.6086,15303
6847789.3016,15304
6859197.93275,15305
8391475.13438,15306
10859848.2349,15307
7389862.72275,15308
36481028.8454,15309
5396357.84956,15310
7316523.03903,15311
6069968.26251,15312
5713676.74694,15313
3853760.50889,15314
8434299.52288,15315
5815341.03466,15316
5493311.39193,15317
3988887.823,15318
5713992.6051,15319
3776646.80841,15320
8173468.55605,15321
8168626.35073,15322
7986139.66365,15323
6558730.68646,15324
8559462.78255,15325
9804395.85217,15326
15751910.2672,15327
6386308.54743,15328
5932026.65603,15329
2469791.73643,15330
6415379.80106,15331
4641404.56967,15332
7023964.77965,15333
5545458.61473,15334
12754091.8967,15335
5937637.34714,15336
5473016.56189,15337
6960421.66433,15338
11628568.8549,15339
8984467.91178,15340
5061287.3709,15341
5715230.96755,15342
5033578.15274,15343
7973463.165,15344
4539087.30436,15345
5748805.71996,15346
5867205.94305,15347
5473016.56189,15348
7905242.01804,15349
8016224.09531,15350
4639576.96663,15351
4717651.1644,15353
5053572.34391,15354
8516871.56086,15355
13243098.3277,15356
22510829.805,15357
5724559.32723,15358
4996171.63135,15359
6008094.99961,15360
7625400.54779,15361
10523844.8792,15362
4995805.30741,15363
11110781.2538,15364
6371232.78755,15365
5516532.94686,15366
5779451.59357,15367
6053237.73438,15368
7301632.21969,15369
5881831.89676,15370
5146593.106,15371
6264054.09874,15372
6976780.72169,15373
6015253.09443,15374
5231120.02391,15375
6964788.92962,15376
7822304.39452,15377
10021582.4741,15378
5563267.07431,15379
5745766.04957,15380
11070338.9801,15381
5040956.48612,15382
3869502.58156,15383
6923486.90935,15384
11994310.6824,15385
5151314.83077,15387
13340853.6545,15388
6108040.3491,15389
9177471.38488,15391
6249288.84776,15392
7674276.18282,15393
5102674.14846,15394
5374193.24859,15395
5402008.61227,15396
11056560.4499,15397
7554254.99148,15398
5190466.91226,15399
7899783.17299,15401
5858893.57532,15402
5510559.87221,15403
9803518.38753,15404
7887832.06048,15405
5617403.43441,15406
7829950.66268,15407
3846389.20495,15408
5610259.3952,15409
6426555.25177,15410
6684222.15967,15411
4951054.16706,15412
7841410.5027,15414
10905997.7366,15415
5656942.25382,15416
10370688.7468,15417
6487122.42792,15418
3988887.823,15419
6173556.99819,15420
5084837.09698,15421
6008338.74174,15422
4571494.25401,15423
6732524.24012,15424
4144753.36195,15425
5974572.96993,15426
6378597.01494,15427
10941774.0816,15428
5640535.51247,15429
9529577.78422,15431
5629701.00338,15432
9047066.61308,15433
5954523.50653,15434
5243641.36863,15435
5570851.96362,15436
5628221.20728,15437
5954400.70325,15438
13195907.0566,15439
11552273.7112,15440
3979121.08957,15441
6030981.32939,15442
6383997.08232,15443
5616621.80082,15444
7033505.73091,15445
6805376.34561,15446
6443439.53251,15447
5296090.9926,15448
3979121.08957,15449
6449182.6154,15450
4828298.42951,15451
5835558.5378,15452
5323295.66042,15453
5036025.26379,15455
9814482.65775,15456
7747365.00088,15457
3975446.37175,15458
5304614.89814,15459
3830127.15509,15460
11156356.36,15461
11325346.8497,15462
6365660.01462,15464
6499369.95285,15465
5958080.5609,15466
7755879.42308,15467
7107252.12036,15468
5427153.23443,15469
5408243.07401,15470
9559299.86735,15471
4595886.01053,15472
6481801.47231,15473
4026660.48061,15474
3878818.56507,15476
13429553.2065,15477
6965133.43921,15478
5909231.13194,15479
5482811.59349,15480
10903507.5152,15481
2279550.96145,15482
5519498.63441,15483
6061656.61301,15484
5597050.41813,15485
5250271.20078,15486
6303687.12626,15488
5823747.07797,15489
8125077.78452,15491
7532875.51468,15492
4152769.69649,15493
5614437.77915,15495
5757506.99349,15496
4627045.50534,15497
11176152.4503,15498
11377245.5048,15499
6040351.62393,15500
6425462.89534,15501
3967581.87147,15502
6108880.2117,15503
5786430.51037,15504
6290779.9741,15505
9287444.06354,15506
5584343.79235,15507
4951620.88594,15508
5436920.20037,15509
5673970.1166,15511
8495355.93354,15512
6236774.59637,15513
8129004.28895,15514
8869390.01047,15515
5854999.0299,15516
7453594.51432,15517
4637246.01185,15518
4311962.46822,15519
16706124.8396,15520
7386753.42071,15521
5684629.26586,15522
11965427.0927,15524
5436187.58555,15526
6739091.56583,15527
10016187.5558,15528
7441068.30709,15529
4069311.80627,15530
9026561.22606,15531
6291441.07468,15532
5649068.292,15533
5113930.74048,15534
3319607.99283,15536
5249536.37507,15537
7705582.3923,15538
4549674.03051,15539
7621277.19191,15540
10826004.9637,15541
13811956.408,15542
8874165.64171,15543
6570910.4439,15544
5353953.71884,15545
6875523.65537,15546
6061777.71472,15547
5410567.4352,15548
6011557.7632,15549
4512898.44979,15550
10640616.6139,15551
5060879.2596,15552
7242207.68993,15553
7739051.45948,15554
5851477.53851,15555
5044028.26634,15556
4548827.93802,15557
5065409.37839,15558
4162789.41894,15559
5652501.0728,15560
6004022.49606,15561
6065301.51092,15562
5011558.42578,15563
6860997.70372,15564
5843324.98287,15565
8956424.9996,15566
8135157.08406,15567
8204660.55107,15568
7972601.67056,15569
6816898.23916,15570
10161919.6892,15571
6743701.87462,15572
3825587.4794,15573
10050442.846,15574
5759007.07948,15575
6413364.19572,15576
7666074.53101,15577
6491585.70516,15578
8387803.39982,15579
9207531.33586,15580
7451025.64945,15581
10138606.8016,15582
6738772.04445,15583
7000167.21339,15584
11772861.7229,15585
12401982.1007,15586
14418922.327,15587
3961893.44131,15588
5381364.22563,15589
3920595.23694,15590
5603096.76303,15591
4097611.07482,15592
6733010.84153,15593
4711290.61689,15594
7174559.61414,15595
6377531.80342,15596
12160604.308,15597
5200220.73686,15598
5084249.56161,15599
6678693.65201,15600
8547378.57948,15601
14030382.7465,15602
9235564.28431,15603
5799023.2145,15604
7524547.55528,15605
7531827.07013,15606
8427604.53606,15607
6354780.19659,15608
4977185.92829,15609
6873041.67755,15611
5682548.14013,15612
14215292.0918,15613
6812962.00287,15614
10803141.7256,15615
6878684.68227,15616
10751768.351,15617
12410834.5052,15618
6742432.01134,15619
7595427.79353,15620
4689915.55224,15621
5691137.31611,15622
6255937.97166,15623
7903191.60499,15624
7033505.73091,15625
12088663.6182,15626
8423889.65612,15627
7882869.051,15628
4703621.1653,15629
5161815.98375,15630
8022033.9147,15631
12790913.4314,15632
4419316.7369,15633
5045320.47323,15634
9992808.17739,15635
5730366.23715,15636
7477806.23856,15637
18951761.1006,15638
6860653.58397,15639
5690698.21607,15640
4143833.78207,15641
6284043.12912,15642
7994836.56677,15643
10991801.2416,15644
5463925.52089,15645
7802706.47607,15646
6763454.78702,15647
6079428.82173,15648
8477460.34791,15649
5944924.27443,15650
12087535.6817,15651
4647155.03261,15652
6443851.258,15653
7649510.07012,15654
5746353.96581,15655
6968319.88333,15656
5960205.746,15657
5141740.07638,15658
5105961.37354,15659
6920821.64442,15660
6327029.50505,15661
4159555.38546,15662
6461177.26664,15663
6698787.77909,15664
6364630.92311,15665
5368672.95007,15666
4137983.69811,15668
5333143.94741,15669
13627833.3655,15670
9893614.27253,15671
7835095.77065,15672
6227424.76799,15674
7466493.16432,15675
3962636.72978,15676
5084753.5548,15677
7930059.98345,15678
5764247.47617,15679
8170729.81484,15680
3337058.21352,15681
6138364.47366,15682
9960580.37682,15683
4533146.38755,15684
4705854.48156,15685
19283970.6114,15686
5840700.80792,15687
12874191.492,15689
4706518.76122,15690
14087797.0566,15691
6113600.49137,15692
6369691.97174,15693
6827053.03527,15694
5680627.89445,15695
8094833.21882,15696
4955803.93385,15697
6103565.09096,15698
18823658.5205,15699
5739084.22186,15700
6212523.23086,15701
4475086.80969,15702
7786719.81709,15703
10651438.558,15705
5226178.25861,15706
4547912.82977,15707
4771203.43081,15708
14158118.8444,15709
4143450.60876,15710
6876975.00282,15711
4370800.9025,15712
4164451.09609,15713
8859872.249,15714
5299509.53085,15715
8031983.99019,15716
12611605.343,15717
3961300.52939,15718
5150567.38531,15719
9789367.87408,15720
4967550.20982,15721
4592981.4446,15722
4694597.68237,15723
7676815.91631,15724
3024397.45164,15725
7941436.69768,15726
2320667.11495,15727
8165761.97604,15728
4026428.56553,15729
5452432.01317,15730
7630709.14949,15731
15697832.155,15732
7760974.10224,15733
6377643.59066,15734
4140922.40681,15735
7308395.42319,15736
4732196.79593,15737
6895363.38625,15738
5879198.28346,15739
12472799.8299,15740
5373234.31356,15741
6709913.15906,15742
7595334.64568,15743
6523232.35909,15744
7226446.08925,15745
5449126.19395,15746
7518620.29002,15747
8157901.62751,15748
9334288.2246,15749
6099194.72214,15750
6889990.19776,15751
6930571.11462,15752
6802101.82815,15753
9721639.79132,15754
9118378.13876,15755
9087847.64746,15756
12388002.2084,15757
5165549.47581,15758
4315109.2709,15760
10058656.8667,15761
8369889.06443,15762
3318695.19607,15763
4207060.09168,15764
6300360.11033,15765
5849825.63874,15766
9020860.02314,15767
6437823.96082,15768
6550602.35202,15769
5151017.26441,15770
6445322.49251,15771
11077466.2861,15772
4175477.28282,15773
5633915.20589,15774
5599010.61695,15775
5724356.32658,15776
6207150.03395,15777
5567768.91167,15778
11512075.0777,15779
5138601.39697,15780
12747385.494,15781
3875744.90053,15782
9619595.35683,15783
10741382.8976,15784
5727036.50604,15785
7639562.70491,15786
5491426.13782,15787
5414789.61754,15788
6413638.04156,15789
5386081.26245,15790
5750300.01856,15791
5994100.73268,15792
6799654.69966,15794
13898503.5442,15795
7218065.85616,15796
6026871.02305,15797
5730252.43879,15798
6291277.96608,15799
5081292.22985,15800
7826227.42691,15801
5763926.93085,15802
3869502.58156,15803
10890304.9777,15804
8081378.05799,15805
4174103.06305,15806
4928283.71627,15807
6140749.05221,15808
6328603.95314,15809
4601595.15905,15810
8039994.89408,15811
2429854.76815,15812
6146810.37302,15813
7608357.22379,15814
7958769.64442,15815
6399977.70467,15816
3830127.15509,15817
5838912.95224,15818
4690055.40108,15819
5529600.262,15820
6246316.83168,15821
5886201.91996,15822
9699441.51618,15823
6484284.97733,15824
5852056.39172,15825
5785385.07246,15826
14534579.8909,15827
5525988.89626,15828
6114819.5889,15829
5938959.23092,15830
5140908.22574,15831
5058506.89648,15833
10254254.4686,15834
5027293.9398,15835
4984586.90458,15836
7205501.17768,15837
9208907.0894,15838
11971014.4111,15839
5214410.64209,15841
5842382.99142,15842
6343709.12754,15843
10493244.8468,15844
25272415.1875,15845
6443477.71448,15846
7885778.74896,15847
8189442.54712,15848
5323294.27629,15849
5533281.64943,15850
2717050.07084,15851
5247232.75803,15852
7675967.28804,15853
11088213.261,15854
6339259.28716,15855
5161280.35128,15856
5749195.32804,15857
6563036.07503,15858
5396187.2914,15859
6570111.43548,15860
6426571.36079,15861
10102043.609,15862
5005237.45403,15863
5882007.37536,15864
7836384.51142,15865
7134483.51122,15867
6701552.89127,15868
5595789.66126,15869
5400884.32101,15870
6388318.93292,15871
18078200.4465,15872
4916232.77978,15873
5165593.05444,15874
10740846.4823,15875
5150646.38161,15876
5291981.32359,15877
3478688.73902,15878
7183966.38808,15879
6358301.42219,15880
10763724.0099,15881
16437185.3616,15882
8032986.26277,15883
4307261.70899,15884
5110784.88236,15885
6519769.54236,15886
6655023.66879,15887
20915009.4735,15888
4094021.57923,15889
5396072.75693,15890
7658460.57575,15891
6368477.9484,15892
5233073.55498,15893
2385986.98663,15894
5147695.15014,15895
3793890.5125,15897
6102978.66972,15899
6807724.83288,15900
6253120.55392,15901
8014309.3928,15902
6466980.42596,15903
3095089.4182,15904
6541757.86449,15905
9486569.39956,15906
5441218.33574,15907
6330433.5648,15908
4709277.38678,15909
7748030.58539,15910
12738791.3294,15911
4678089.80911,15912
6286834.44078,15913
5988484.56795,15914
8008306.60093,15915
11649162.6101,15916
8250582.8949,15917
6313780.09934,15918
12802522.4474,15919
4689915.55224,15920
13421223.8517,15921
12127755.2626,15923
5783805.02218,15924
5235979.84511,15925
8145231.45685,15926
10386308.4096,15927
4669374.98986,15928
6264698.76568,15929
3875189.51397,15931
6778366.28953,15932
5663493.79134,15933
3972512.14175,15934
4580386.12078,15935
5987211.17538,15936
9414834.76475,15938
5819592.58972,15939
4682470.68384,15940
2368885.20453,15941
9643712.46392,15942
5689232.92136,15943
6410416.95495,15944
5778763.75748,15945
5422553.99792,15947
6628004.91587,15948
5641759.38816,15949
6194316.09206,15950
6484175.36382,15951
14848619.0548,15952
6426882.1341,15953
7286025.72428,15954
4131168.25607,15955
4899119.24462,15956
4417855.77419,15958
5759719.67441,15959
4701730.20978,15960
6309349.02173,15961
5358232.70854,15962
6288455.77499,15963
6046485.06553,15964
5252461.78371,15965
11005369.4255,15966
5730344.01316,15967
4361343.17808,15968
6785181.30595,15969
6510469.83771,15970
4693578.1636,15971
6016566.04668,15972
4065817.05844,15973
5908381.7963,15974
5833349.67413,15975
4563270.60239,15976
12352124.085,15977
6656074.337,15978
4574398.21046,15979
8697069.96104,15980
6313487.2019,15982
17362614.9908,15984
8970100.6159,15985
6110173.72137,15986
5817518.19424,15987
8843874.59651,15988
6085151.65347,15989
6256323.16256,15990
13048277.2108,15991
7200392.06724,15992
6378797.42908,15993
7977094.24738,15994
5342548.48862,15995
6188438.7753,15996
4648488.81002,15997
4406475.18964,15998
5435525.82204,15999
5164497.03511,16000
5029772.59762,16001
5094695.23858,16002
6798830.51058,16003
7288138.35047,16004
29211516.7214,16005
5189733.52702,16006
7436146.9573,16007
12521908.7306,16008
10687001.5016,16009
8513361.35052,16010
5894260.65409,16011
4693578.1636,16012
4557437.00172,16013
5360939.25835,16014
4953607.24857,16015
6194459.97727,16016
10470758.9676,16017
6528104.78292,16018
6257337.6526,16019
4957852.28556,16020
7236823.4437,16021
3369469.61926,16022
6976780.72169,16023
6214583.86401,16024
5697056.75323,16025
6139600.47724,16026
6110289.38308,16027
5174022.14765,16028
5248347.04598,16029
4769292.76189,16030
5941944.623,16031
6201093.23775,16032
5912963.46527,16033
7923668.61041,16034
5809821.06801,16035
4581922.60114,16036
6904400.89785,16037
10642281.344,16038
6962202.23522,16039
5988268.08127,16040
5331693.66742,16042
6164898.71326,16043
5166757.10478,16044
6682994.28744,16045
5703981.00315,16046
5872386.48528,16047
5648505.3248,16048
4678086.01571,16049
5829821.47617,16050
5822403.06589,16051
5882538.08601,16052
7885569.52907,16053
9232456.65053,16054
10772948.2068,16055
13536141.4218,16056
19904174.6957,16057
6283753.71591,16058
6768185.3063,16059
14091637.2112,16060
5155421.72589,16061
5593890.63524,16062
6208585.55948,16063
6006493.22038,16064
9284617.03863,16065
7421979.11851,16066
6983308.63183,16067
6736697.24584,16068
3453074.16239,16070
6619644.90986,16071
6117326.53486,16072
12158960.5527,16073
7889190.37111,16074
10685549.2056,16075
