id,ridge_oof_predict
12435,3397409.56759
12436,2222216.87397
12437,8061522.9044
12438,5205011.2667
12439,7470894.61331
12440,12099155.7955
12442,4768250.7929
12443,6956381.2578
12444,3916732.91638
12445,6247608.49243
12446,8986256.97748
12447,4245343.36111
12448,3729813.31982
12449,5657744.88663
12450,5643656.46222
12451,10421116.5303
12452,8210601.93739
12453,9619837.20479
12454,13334761.9224
12455,9492019.68687
12456,8137554.90601
12457,5576376.70415
12458,12039070.1469
12459,6161422.1209
12460,5552907.45283
12461,5708137.16448
12462,7346051.41844
12464,5994825.89022
12465,26148237.8317
12466,5473329.52164
12467,7061356.4421
12469,6534048.08888
12470,3384364.54915
12471,4471349.31217
12473,8427782.65824
12474,8838059.46406
12475,11714508.8636
12476,6248150.30076
12477,6667135.62481
12478,3944448.14479
12479,4903862.82329
12480,6112671.71757
12481,6639549.57069
12482,5198860.88105
12483,8156717.2181
12484,4904567.86975
12485,17832412.4607
12486,5170589.62
12487,3191464.12754
12488,5542375.74701
12489,18060533.9007
12490,5385460.11489
12491,5340670.45274
12493,9279545.51928
12494,3518159.70097
12495,10677318.6587
12496,5621214.25504
12497,5004750.16916
12499,3277622.58532
12500,6596654.26708
12501,6039534.69116
12502,9661134.02335
12503,8784028.08378
12504,5153867.47668
12505,5367717.40448
12506,8342371.94313
12507,4139490.00103
12508,4724665.72796
12509,8299666.63621
12510,18806870.6215
12511,3222168.10769
12512,4697376.16505
12513,9679111.24346
12514,7335233.62404
12515,5809688.14128
12516,6235065.7073
12517,2984268.80421
12518,2592044.84605
12519,6226617.39098
12520,3163321.73035
12521,9012563.30461
12522,6228868.87589
12523,13826893.2425
12524,7998825.66776
12525,9347764.99309
12526,6405487.44496
12527,3811332.76453
12528,6005301.02422
12529,10937771.2737
12530,8349162.97257
12531,6927921.42702
12532,11344231.1303
12533,5997586.38013
12534,5270819.27244
12536,6398469.7481
12537,6060900.6237
12538,8747766.89645
12539,3039132.70817
12540,3619242.99494
12541,8280023.34523
12542,11006227.1198
12543,9397610.37905
12544,2949849.70809
12546,2997271.77991
12547,5113323.00201
12548,3226968.94808
12549,3795544.73822
12551,7306710.69148
12552,20399931.0217
12553,3529361.49586
12554,5032658.31624
12555,7485141.61324
12556,4573973.06272
12557,5737403.26453
12558,5056580.16506
12559,4870445.9376
12560,7122915.85351
12561,4135703.13518
12562,9273927.90259
12563,19817341.5394
12564,3089731.7462
12565,8144556.538
12566,5097679.34409
12567,3560872.74826
12568,7651124.3657
12569,5922181.67339
12570,3804058.20401
12571,7728231.25363
12572,8601505.53074
12574,7200164.41127
12576,4803693.56724
12577,6176446.03227
12578,10240287.0818
12579,3923783.86389
12580,4847676.94542
12581,11227146.2881
12582,7166024.03365
12583,5614800.40023
12584,12129835.2153
12585,7791759.32939
12587,9242336.41557
12588,6145746.15692
12589,4692758.7488
12590,6716620.2773
12591,12811540.2654
12592,5052952.57608
12593,4030465.60285
12594,9032312.86698
12595,9442957.82939
12596,7284724.18788
12598,8750128.1833
12599,9826895.7257
12600,8891261.18037
12601,6161043.36469
12602,6674674.78855
12603,4370659.9614
12604,7746082.84873
12605,4451231.50057
12606,3697197.3632
12607,3144779.66177
12608,7008387.54442
12609,9175071.2124
12611,8185469.05443
12612,6893958.03197
12614,10495245.5805
12615,4526244.06912
12616,7516301.64713
12617,13499575.463
12619,2820141.78497
12621,6470119.86673
12622,10927876.2275
12623,4447027.51642
12624,11798380.1409
12625,5281554.12884
12626,8501417.05914
12627,5868751.14922
12628,9150846.84105
12629,6832905.50147
12630,11839516.1209
12632,4667167.14579
12633,5718331.51665
12634,6645534.15994
12635,13177323.2995
12636,6326384.12052
12637,3402310.3708
12638,14721950.7295
12639,3543251.33102
12640,12791591.8561
12641,17890961.5417
12642,8708631.96954
12643,4256567.01721
12644,5636142.60619
12645,6401022.32038
12646,7486278.59396
12647,3867701.16521
12648,5903617.029
12649,6792020.26779
12650,8159174.07181
12651,6725533.18599
12652,4402600.60007
12653,6942815.58936
12654,11705417.8718
12655,5203831.77194
12656,12600919.7792
12657,4397058.78402
12659,5637179.42796
12660,7077098.57716
12661,7009124.13
12662,8339715.09823
12663,9556477.11408
12665,8852901.26727
12666,4320394.7236
12667,11744341.9317
12668,12444639.2847
12669,7643278.33652
12670,5261073.45998
12671,11961473.4296
12672,6585821.24467
12673,4015950.47177
12674,7764295.0488
12675,9504646.41569
12677,6427602.47438
12678,4889610.69747
12679,6177938.77652
12680,6423557.11182
12681,6069908.42461
12682,8995113.16235
12683,5907017.45245
12684,5511135.48235
12685,5814757.18355
12686,9880087.04063
12687,10102624.4353
12688,6113702.39063
12689,8435983.96864
12690,2778054.89336
12691,8199870.83364
12692,9129795.36989
12693,11169102.9886
12694,12796140.1414
12695,3781113.22722
12696,5619465.08052
12697,11893486.284
12698,9131821.62657
12699,5365790.87588
12700,4925987.27738
12701,11223046.5628
12702,12280315.7563
12703,3344552.4218
12704,17629514.296
12705,8433441.79819
12706,3086912.24805
12707,14405437.4327
12708,5693986.34348
12709,6748994.05193
12710,13759587.4495
12711,6501125.18665
12712,6148634.98676
12713,15049088.3655
12714,5809621.66778
12715,5667812.53254
12716,10611184.5626
12717,9914602.47402
12718,15978625.9348
12719,12559261.307
12720,4975251.22319
12721,7422644.34326
12722,7507416.85308
12723,6524710.74024
12724,8325553.28263
12725,2763278.46499
12726,3248176.75644
12727,7826432.48494
12729,3579066.41196
12730,279774.106368
12731,6648002.19209
12732,6593650.67623
12734,4811669.49464
12735,4160322.12136
12736,12732835.7001
12737,10951837.9046
12738,6451062.9219
12739,5006043.51123
12740,2810669.82115
12742,3700366.10078
12743,10587838.0954
12744,3197899.79065
12745,5908570.04327
12746,7775678.42754
12747,5563000.26092
12748,8023688.30412
12749,2957948.57305
12750,960098.075313
12751,5129439.4319
12752,4558892.96182
12753,250999.698152
12754,3414243.11897
12756,4268329.94302
12757,6381454.38976
12758,9299146.70333
12759,4968109.41293
12760,5791412.98506
12761,5725968.90234
12762,5054620.85133
12763,16253084.9049
12764,4138626.47632
12765,5996572.95529
12766,7405998.30732
12767,9497109.94035
12768,4760363.76039
12769,4214808.99533
12770,3750663.99309
12771,3530004.65053
12772,7651828.04637
12773,2799092.91267
12774,6984363.51064
12775,8730205.28342
12776,4212748.22554
12777,6069808.84027
12778,10894466.0851
12779,5454974.20227
12780,7277109.97576
12781,6398539.48695
12782,8939050.47639
12783,8109753.5461
12784,4025903.46136
12785,2608132.59338
12786,6723343.78679
12787,5178197.17457
12788,15036200.885
12789,10790829.3186
12790,8283381.57069
12791,15664513.0465
12792,9484542.58944
12793,7534993.94447
12794,5568818.23553
12795,6738454.33915
12796,12869729.7498
12797,4544979.1665
12798,4599265.62663
12799,3952732.78559
12800,4882957.96904
12801,6890731.36958
12802,8220779.12025
12803,6818635.73877
12804,6585633.6583
12805,5732577.86697
12806,7407947.12814
12807,3597287.85813
12808,6853117.07612
12809,13369910.9721
12810,5176528.66309
12811,7239309.80355
12812,11105696.3097
12813,3359895.25569
12814,5586325.95689
12815,4797971.77228
12817,9623486.07502
12818,11531093.2272
12819,3093419.3253
12820,3844772.70249
12821,7656924.24742
12822,2758878.92848
12823,9301922.11234
12824,3156089.39522
12825,7880379.10322
12826,3786524.45918
12827,6621867.34019
12828,8184498.00407
12829,7023055.50913
12830,15518932.2237
12831,7674548.8466
12832,8424955.31172
12833,6356077.45457
12834,5664253.7719
12835,3116311.79875
12836,4815136.66666
12837,6960832.53036
12838,9623678.09704
12839,8263442.54246
12840,5329253.63354
12841,7883674.89538
12842,9026759.89494
12843,11638098.2427
12844,7560887.31158
12845,4968469.83819
12846,6144464.27772
12847,6999438.60379
12848,7698927.53742
12849,5923765.00121
12850,2985443.78237
12851,5363285.08899
12852,7409804.73125
12853,19305426.5144
12854,8437840.59151
12856,4137773.42212
12857,4821388.88864
12858,5669523.33131
12859,6401844.8898
12860,5489992.27529
12861,12254472.2321
12862,16811860.5179
12863,8404266.61066
12864,5855385.89612
12865,7909892.38819
12866,5448563.39625
12867,11805496.772
12868,19253165.009
12869,6144066.40195
12870,17737009.0858
12871,5401167.70621
12873,8105971.38409
12874,5312799.05827
12876,6659504.65804
12877,8252297.60114
12878,3535812.0567
12879,6994483.37505
12880,11694519.57
12881,6188601.79379
12882,6926701.08604
12883,7060344.13867
12884,8035949.65034
12885,11567546.0868
12886,10823513.8215
12887,3375525.82839
12888,8966841.14938
12889,4541905.57289
12890,6321055.69601
12891,5339310.99414
12892,4206635.29169
12893,14199481.0501
12894,11523233.1651
12895,4800951.01968
12896,9965236.85026
12897,5565224.07022
12898,3348027.06783
12899,7219899.64081
12900,10578009.62
12901,7910442.88778
12902,5559729.33732
12903,6848440.7016
12904,5503162.00576
12905,7767806.45731
12906,3762256.40985
12907,3022941.12144
12908,12411521.7728
12909,4923852.41487
12910,8082834.59525
12911,10359188.5678
12912,4641922.82566
12913,10673617.8481
12914,5664976.1058
12915,4196988.64586
12916,6045909.76909
12917,8370467.36967
12918,7502915.6806
12919,11913741.4891
12920,11067413.2902
12921,4958612.42352
12922,3409870.396
12925,6969528.52085
12926,4889878.78556
12927,7532188.32597
12928,6190599.37409
12929,7275513.37137
12930,7238249.22722
12931,6607737.67436
12932,6412484.23414
12933,6530900.86003
12934,5013883.55541
12935,3718518.90356
12936,7351499.06487
12937,11736210.828
12938,5781236.34453
12939,11310186.148
12940,5839633.92803
12942,10531524.3088
12943,5312425.44322
12944,10938546.7093
12946,3414858.25406
12947,4500434.39342
12948,6468477.58606
12949,7101018.49242
12950,4616037.33873
12951,7529906.7626
12952,12073826.2444
12953,5537938.16234
12954,6635840.49633
12955,3136232.9873
12956,5397286.97636
12957,5219717.48912
12958,5141695.35097
12959,3014598.58304
12960,5882460.42277
12961,7387503.43053
12962,7776271.99154
12964,4922194.79097
12965,5820648.85365
12966,7994151.55911
12967,2282944.53124
12968,5612020.92653
12970,8430884.99328
12971,13420471.9537
12972,5113555.32069
12973,6941478.10686
12974,7439976.63135
12975,3470282.04811
12976,5678223.76013
12978,6214885.58129
12979,5360952.48704
12980,3016892.78825
12981,7682095.95726
12982,10443776.1023
12983,5230688.9338
12984,15017729.0259
12985,7345430.57604
12986,10817625.8022
12987,6446221.88042
12988,9661509.87218
12989,8405600.78601
12990,6150863.76395
12991,5862266.46572
12992,7531256.38305
12993,14807564.6189
12994,5593828.37968
12995,3233069.93545
12996,12611064.6161
12998,15782583.7357
12999,13740364.6553
13000,8525397.86122
13002,12268783.684
13003,6203991.77158
13004,8988102.98872
13005,6489941.70081
13006,5074945.85256
13007,8147327.714
13008,6537464.10647
13009,5571806.31082
13010,5264198.74409
13012,4956066.86244
13013,3109772.40125
13014,8720956.2451
13015,3400287.35178
13016,5757041.2525
13017,8820691.26121
13018,5911562.20758
13019,8236391.89055
13020,7257339.17371
13021,10072247.124
13022,5905380.42083
13023,6941579.83831
13024,8228972.439
13025,10451293.8696
13026,6760276.47676
13027,5405977.14987
13028,10824682.4386
13029,7038658.7382
13030,10428171.199
13031,3629703.65458
13032,3709499.71233
13033,6899178.49242
13034,10686152.0901
13035,6913023.04502
13036,5172687.2677
13037,5453876.92187
13038,10607420.1185
13039,6097306.76459
13040,4584923.48152
13041,7897298.01739
13042,5837260.285
13043,3326647.73647
13044,15075048.2728
13045,5936006.39266
13046,5720780.4045
13047,3734402.88606
13048,8142329.92143
13049,4758497.18604
13050,8493573.20759
13051,8254532.35862
13052,9588558.39278
13053,5996825.47423
13054,15471601.4594
13055,3302867.89006
13056,7507814.1344
13057,7849315.07239
13059,14877177.2841
13061,11908878.639
13063,8682587.887
13064,5310658.13904
13065,6162736.85827
13066,7919918.41407
13067,7600659.94477
13068,5738172.98366
13069,5466162.10377
13070,5739912.83331
13071,16230551.1914
13072,4682631.56931
13073,3382496.51329
13074,4090662.72647
13076,8293854.27559
13077,9190932.21374
13078,3456325.44582
13079,6007439.36142
13080,4703470.6491
13081,10684875.9374
13082,4977483.2262
13083,8403006.73551
13084,4806535.26462
13085,3746177.27291
13086,14943036.0097
13087,3314146.31975
13088,11264748.7578
13089,6724500.80378
13090,4562051.44143
13091,6356097.1373
13092,4613550.27026
13093,8446811.73867
13094,782985.559531
13095,8890952.46245
13096,13656467.5651
13097,2789712.83796
13098,14235522.6779
13099,5449180.23116
13100,4886114.53956
13101,6851212.98345
13102,19806703.7515
13103,14302740.2756
13104,16019011.7606
13105,7801884.96438
13106,6470912.45299
13107,6174684.67544
13108,6387694.53077
13109,6079041.73995
13110,3630626.67118
13111,5514416.09654
13112,12574703.2768
13113,5564594.92475
13114,4545325.43126
13115,6483596.21798
13116,8570905.01044
13117,7525907.89292
13118,6091002.61328
13119,6362317.52279
13120,6087005.12256
13121,5839142.7336
13122,13514852.2544
13123,6571250.16765
13124,2556962.3455
13126,8133763.91237
13127,6086367.63845
13128,12779042.474
13129,5957579.80729
13130,5310254.52338
13131,6320537.53028
13133,11190434.8971
13134,8190123.43917
13135,6089183.91456
13136,12398638.8235
13137,11350342.4666
13138,6744280.06673
13139,5304835.01451
13140,8034988.71226
13141,8605350.82815
13142,7275262.97448
13143,7985283.86694
13145,7879025.03462
13146,2987632.51339
13148,6348777.21247
13149,7892076.06628
13150,4905119.36253
13151,11869630.5877
13152,3461306.01109
13153,5698509.59106
13154,6943090.11713
13155,6247010.2438
13156,5245275.89707
13157,4262836.3851
13158,7486453.33133
13159,12303028.7533
13160,8491622.77443
13161,3056258.81883
13162,7543778.51863
13163,11121965.5576
13164,4003988.43062
13165,20275914.2036
13166,11830152.2416
13167,6458773.32185
13168,12477130.3631
13169,4616064.0765
13170,5126373.88808
13171,5991156.9461
13172,7187645.51067
13173,4647995.36386
13174,5638946.4662
13175,6667189.7879
13176,7363512.53248
13177,5387156.46911
13178,4831325.54589
13179,3167998.34788
13180,5806845.00206
13181,5638902.70208
13182,8221594.91561
13183,3038232.813
13184,9581895.20043
13185,4895633.61933
13187,13523729.6953
13188,9092604.23244
13189,6873029.26429
13190,3254734.5706
13191,9991769.41267
13192,6037054.52909
13193,4477941.66908
13194,3624661.84968
13195,4695625.8324
13196,13203553.9801
13197,9992465.92664
13198,8778511.34785
13199,4303271.23156
13200,10377303.3853
13201,7242581.28598
13202,11686214.2838
13203,6869243.70894
13204,9801529.25107
13205,5580911.40552
13206,8358136.99657
13207,3093740.20111
13208,19314644.1098
13209,5688272.16483
13210,4750147.64184
13211,4096206.42358
13212,5418390.61038
13213,9735882.34464
13214,7444481.85645
13215,5554252.89312
13216,6663911.7988
13217,4046149.68867
13218,4398762.32218
13219,3832860.2554
13220,6819107.37916
13221,5524805.12614
13222,3491678.80525
13223,3327544.30569
13224,6220777.11789
13225,12224954.2441
13226,4592316.24513
13227,8314549.5529
13228,8008853.20805
13229,4404151.80028
13230,6386701.14403
13231,6290081.48321
13232,9882882.38188
13233,5118548.2846
13234,6132874.12275
13235,8464163.97143
13236,5804601.65571
13237,8207435.33971
13238,11849678.271
13239,7062873.31373
13240,10412984.4281
13241,8747815.05009
13242,5355583.13627
13243,6388290.71806
13244,27235579.8031
13245,28526230.1594
13246,6174136.01472
13247,3736560.15321
13248,12775188.525
13249,12083966.381
13250,4699597.06366
13251,2686338.68147
13252,3872205.4095
13253,9509380.19653
13254,5792495.491
13255,8505436.86736
13256,11995924.8011
13258,6905493.39593
13259,5219882.10647
13260,4994808.65112
13261,5887194.72659
13262,8271180.93636
13264,7034196.13712
13266,6563380.2276
13267,8347167.03989
13268,4906342.9017
13269,10790405.8431
13270,7387293.06998
13271,3023613.45876
13272,6598868.91038
13273,5949960.85869
13274,17450564.4169
13275,8720870.58899
13276,4869185.61165
13277,6937932.98571
13278,6801717.69511
13279,8439820.27578
13280,8268778.5817
13281,5052989.53953
13282,3667748.86148
13283,3512706.08014
13284,4487378.284
13285,5072964.05338
13286,6517065.62571
13287,9495347.40847
13288,5837614.09138
13289,13954882.8965
13290,9976603.56312
13291,8458718.5587
13292,11668816.6195
13293,9859900.56171
13295,2947578.93189
13296,7112183.25003
13297,8636824.89416
13298,10368021.4133
13299,9601543.96695
13300,13779468.2164
13301,4941318.43986
13302,4895852.9036
13303,8356596.57437
13304,7841169.86779
13305,4930372.10748
13306,4627147.6295
13307,8278509.73678
13308,4195844.06471
13309,9163834.39587
13310,6494185.48002
13311,7222175.75053
13312,12405930.8276
13313,7985350.55517
13314,5850268.28564
13315,8442759.17216
13316,5642609.56507
13317,8354821.92052
13318,9315399.02488
13319,14633380.205
13320,5813992.58528
13322,6740455.33178
13323,5018207.66347
13324,5707080.98063
13325,10806668.3079
13326,4997902.43977
13327,10459143.6519
13328,10883410.8708
13329,4364422.45051
13330,6482268.34822
13331,7302823.11396
13332,8262238.38069
13333,7002236.4676
13334,11223342.3072
13335,8472850.98614
13336,11960889.3524
13337,8740540.91055
13338,3726046.28233
13339,3878657.60345
13340,7238869.13333
13341,6172549.92583
13342,3177847.68429
13343,7495319.29463
13344,9911541.44522
13345,11759668.0307
13347,3496947.89897
13348,5085402.90979
13349,7103331.11938
13350,10836581.8448
13351,7506936.7189
13352,4128704.20848
13353,3408659.44679
13354,7980139.11788
13355,13034359.6119
13356,5212317.98625
13357,11125599.5164
13358,3026978.5873
13359,7803611.45166
13360,12849312.7782
13361,3330786.02911
13362,13428212.0361
13363,3588581.04992
13364,7302109.76829
13365,5371991.46868
13366,3552952.66818
13367,9842133.86537
13368,3590509.13784
13369,9117771.99972
13370,6107468.89706
13372,3469883.19443
13373,3198861.60629
13374,6630932.15987
13375,4597017.82259
13376,5339401.58773
13377,5748966.68673
13378,8268346.35802
13379,10539173.7679
13380,9862217.09631
13381,3412588.56454
13382,10439937.9417
13383,8212362.47061
13384,12099805.2247
13385,7382505.23946
13387,12592976.3688
13388,9247855.40599
13389,4753909.73981
13390,4996717.04482
13391,9030703.76477
13392,5204420.22124
13393,6967629.58738
13394,6369623.19678
13395,5988075.93531
13396,5404380.10762
13397,6739041.75355
13398,6950356.18617
13399,3710210.05509
13400,3705836.52484
13401,6668199.312
13402,7943114.2307
13403,3969448.84198
13404,10512549.9229
13405,8091459.27028
13406,8530379.6466
13407,1571838.59362
13409,7403266.451
13410,10218323.6376
13411,3406326.36114
13412,6711272.62928
13413,10027426.0061
13414,5770727.20995
13415,5574925.32362
13416,7999773.9358
13417,3400657.24595
13418,11199699.1942
13419,6465666.61294
13420,10881951.4627
13421,6114529.87328
13422,7034314.21634
13423,4553874.39325
13424,3944281.54841
13425,2713576.25556
13426,5524595.69535
13427,8320465.20697
13428,7285227.52844
13429,7663445.83412
13430,12485304.222
13431,5449520.24457
13432,9508171.84857
13433,16556511.9747
13434,6145818.52807
13435,7367040.13761
13436,3596947.43088
13438,5763572.71014
13439,5763292.19786
13440,7849728.44094
13441,8326719.70218
13442,8457571.80392
13443,7413072.77303
13444,12541977.2565
13445,16972038.8237
13446,11067863.8426
13447,8465490.83891
13448,5204316.56773
13449,8856877.72726
13450,7260149.7477
13451,5162397.8708
13452,6887936.10094
13453,5446509.67012
13454,10400515.5769
13455,8791524.38745
13456,5588552.51767
13457,5569423.91075
13458,3309203.05627
13459,5449351.87248
13460,7646891.11703
13461,3397377.37116
13462,8772231.68064
13463,4031783.73603
13464,10320763.318
13465,7091142.73924
13466,11006857.4831
13467,9159288.80574
13468,5597201.4658
13469,-1143683.73122
13470,1735070.5858
13471,12977326.0615
13472,8117199.26735
13473,9474024.17194
13474,6803511.24465
13475,2891653.446
13476,7775658.2215
13477,8908615.73863
13478,6964976.35732
13479,6427506.59394
13480,8752174.67528
13481,4765202.61233
13482,6731993.58082
13483,4723153.69753
13484,12054992.5001
13485,7911531.02541
13486,3549835.71728
13488,6991891.24732
13489,12732590.1583
13490,8200036.21686
13491,12023055.3939
13492,4053112.11851
13494,9360768.45146
13495,6178449.85139
13496,2541216.64509
13497,6267284.42485
13498,3175258.61005
13499,9969131.69942
13500,2254156.02985
13501,7718899.31614
13502,12095564.0804
13503,10434676.8313
13504,3311620.82901
13505,13967808.2809
13506,19519414.8407
13507,9713564.16274
13508,3585434.55657
13509,3505417.00719
13511,4967481.18033
13512,12436991.5896
13513,5582190.10521
13514,8962351.01168
13515,5055682.84135
13516,5481705.46781
13517,6347462.49626
13518,4789619.6103
13519,12395947.9654
13520,4444224.42305
13521,6425415.12165
13522,6048084.34327
13523,6764276.38001
13524,5915692.0513
13525,13953091.9143
13526,14581688.733
13527,9725137.62567
13528,6000181.07073
13529,8964880.0602
13530,6107100.74683
13531,11533600.1535
13533,10298527.6556
13534,3906048.55121
13535,15730664.4419
13536,14807886.6886
13537,7581525.03094
13538,5821471.6706
13539,10965406.6381
13540,8652458.65779
13541,14926223.1821
13542,5579259.53511
13543,4028788.80916
13544,8356071.20966
13545,5284560.37458
13546,7183005.31743
13547,7907788.41972
13548,6243546.12746
13549,7767216.6357
13550,7678359.30222
13551,9601550.00572
13552,4824909.45957
13553,19729888.17
13554,3507841.61377
13555,7055246.56449
13556,7870023.54833
13557,5385071.33173
13558,4025559.17412
13559,5864124.63142
13560,2917858.01839
13561,6311763.38348
13562,4234309.72
13563,12361420.1171
13564,3373664.03488
13565,9404034.12694
13566,5375067.96621
13567,5411001.60851
13568,6347384.55212
13569,5363210.83739
13570,10434187.8641
13571,3990748.72466
13572,5209912.04343
13573,5176299.1554
13574,5719658.72863
13575,3728385.22704
13576,5792463.83944
13577,9745297.30657
13578,9410794.76301
13579,726617.480384
13580,8046365.30383
13581,8660875.21828
13582,5766789.23474
13583,5529335.58038
13584,12438996.6301
13585,1249882.6318
13586,5591261.07102
13587,7944682.4545
13588,15931788.7801
13590,5824948.74461
13591,5980403.75865
13592,12023795.7927
13593,4294437.28488
13594,4498605.96689
13595,13086383.8801
13596,23168159.1528
13597,5264806.57581
13598,2729940.68287
13599,10051365.4209
13600,4772776.84488
13601,14431422.5712
13602,12249798.8659
13603,5421456.27689
13604,5951491.65446
13605,7456296.77076
13606,11677178.5381
13607,5269183.37196
13608,15348183.59
13609,13881117.1494
13610,4248261.76128
13611,10835834.3677
13612,6192918.02919
13613,3495927.2727
13614,3275478.55733
13615,7913892.69725
13616,7608961.1295
13617,11433760.7446
13618,3158998.73395
13619,4478155.78229
13620,5480769.46291
13621,4269072.74814
13622,3193887.79789
13623,4864927.12123
13624,3627419.28132
13625,4128252.81385
13626,4120091.47428
13627,5001871.73537
13628,6558460.08168
13629,8549685.86408
13631,18021273.3495
13632,2445154.55962
13633,7201524.58375
13634,8063064.30798
13635,4748066.23658
13636,3981695.68652
13637,4667834.80507
13638,9236624.28171
13639,8013363.65753
13640,11605621.3666
13641,7801920.31378
13642,8994835.28088
13643,5843385.06349
13644,4993536.20326
13645,5927388.44145
13646,4491149.81188
13647,6954624.51182
13648,3576662.07481
13649,8363331.4779
13650,5235611.00189
13651,5724306.86824
13652,4854090.33169
13653,6354383.15276
13654,7947438.53473
13655,3809325.7901
13656,3481609.19301
13657,4192828.31421
13658,7981762.41506
13659,12266011.4855
13660,5426686.28477
13661,8015263.34847
13662,7651495.69094
13663,9319467.55593
13664,5402277.13798
13665,6740480.91767
13666,15339088.5596
13667,4630907.99319
13668,9092392.39094
13669,6167740.68588
13670,8708480.27045
13671,4832469.87435
13672,5799664.64133
13673,10103468.9994
13675,6935724.98831
13676,5075564.52285
13677,4752484.47074
13678,3723411.03688
13679,5866872.19015
13680,7026494.3373
13681,3489640.97717
13682,3364163.85484
13683,5638255.95196
13684,7060293.315
13685,13271406.0276
13686,8553990.55977
13687,9185351.33964
13688,8816027.10972
13689,5439703.85248
13690,5762743.99385
13692,7545190.4403
13693,7929147.95286
13694,1559087.81952
13695,5570220.437
13696,6076846.93275
13697,1973440.16103
13698,4322392.98824
13699,10929391.4906
13700,2557448.82322
13701,4679087.65422
13702,10264062.2159
13703,8051958.34378
13704,4681400.34975
13705,3307204.29674
13706,4905121.68724
13707,2116113.37029
13708,7580832.09798
13709,6702367.48915
13710,12002070.2218
13711,7028560.99067
13712,5782991.82884
13713,8993313.03294
13714,14054049.7058
13716,7396380.50672
13717,5708386.29768
13718,3380990.57067
13719,11305090.122
13720,4576147.31362
13721,11881027.5377
13722,4924087.43371
13723,6429471.1532
13724,3546268.781
13725,3791516.15546
13726,4985098.56202
13727,7870197.35124
13728,7491801.66242
13729,4839708.02199
13730,6687598.19984
13731,5312447.2381
13732,13198291.4226
13733,9014432.1893
13734,8417755.09485
13735,4894531.78401
13736,15279366.1487
13737,9167967.25627
13738,4395492.77349
13739,16068879.7978
13740,6611741.07845
13741,7191830.20029
13742,7950827.56844
13743,1871684.47185
13744,8295231.45525
13745,8641046.69013
13746,11115448.1667
13747,4472840.96509
13748,9249404.1888
13749,7226205.23519
13750,6316266.03137
13751,5830297.8954
13752,8016008.95541
13753,4298636.72712
13754,6377281.69266
13755,7613967.6768
13756,7305882.94289
13757,10162088.9516
13758,7717591.20015
13759,5336723.1054
13760,4884914.33662
13761,5568033.65879
13762,5510570.96391
13763,9001772.04112
13764,11940970.8428
13765,2627237.3184
13766,14216637.1248
13767,9297497.18599
13768,3676899.78233
13769,5449764.22495
13770,3743293.91803
13771,8067846.89634
13772,6276948.39606
13773,3075589.43485
13774,3644561.57413
13776,3576572.81278
13777,3311114.23577
13778,14187039.2211
13779,5501774.89185
13780,6799345.95664
13781,3817103.04754
13782,7180343.27724
13783,10282440.8504
13784,4843413.51575
13785,12631626.4834
13786,6806081.29385
13787,7347249.72805
13788,6074551.37521
13789,6819331.15141
13790,5346945.27681
13791,6870922.43904
13792,3505841.50356
13793,4873497.49674
13794,8203558.67705
13795,9135707.63714
13796,12265459.1925
13797,8767823.0411
13798,7219656.09582
13799,5388031.35477
13800,1321304.31896
13801,3373942.51824
13802,5704186.76042
13803,5047781.54175
13804,6439770.15094
13805,7741602.5193
13806,7301129.1668
13808,5054344.50312
13809,4495656.39904
13810,4720736.92278
13811,4801760.56148
13812,5509685.01971
13813,3009282.10634
13815,8321100.58661
13816,4520080.88953
13817,7261549.60155
13818,6963449.25265
13819,7946755.42568
13820,10551638.9146
13821,10464770.0731
13822,5744357.12501
13823,5679659.77181
13824,4318366.05573
13825,8980858.7402
13826,7178391.5891
13827,8502082.4561
13828,4904483.01918
13829,5710323.80883
13830,4387056.11111
13831,10299664.527
13832,5617936.91053
13833,4364288.85421
13834,6484202.19896
13835,10363208.2775
13836,1739016.50207
13838,3307306.20179
13839,10967744.476
13840,6237651.61524
13842,4163137.84341
13843,8046981.5404
13845,6148644.99813
13847,4678302.75596
13848,4326243.18691
13849,6540857.48519
13850,7748699.11759
13851,3141770.706
13852,5941465.97746
13853,6563638.52567
13854,9298805.38684
13855,9095117.73473
13857,4793310.50164
13858,4648270.50036
13859,8506887.59904
13860,6743016.39072
13861,13663054.2608
13862,11050211.1387
13863,4264264.92149
13865,5904807.29269
13866,12680466.8164
13867,11545358.8339
13868,5694109.36923
13869,25901479.1539
13870,8217087.66378
13871,6234086.69047
13872,5986259.36748
13873,8581558.08072
13874,3744319.73816
13875,8331314.35433
13876,5934038.34649
13877,10776106.8709
13878,8700641.93798
13879,6040764.42663
13880,6171512.17747
13881,6017215.49454
13882,11474549.2832
13883,5280480.06169
13884,35576.1849072
13885,3015030.41877
13886,11183111.1967
13887,5820910.5351
13888,5912661.97355
13889,5434744.75814
13891,5979536.65652
13893,8101230.7033
13894,8560596.60951
13895,11884762.9207
13896,3624517.88104
13897,5082022.73562
13898,6141780.18797
13899,5186273.35393
13900,6312677.86513
13901,9393335.31489
13902,6447277.81699
13903,3107268.05694
13904,11995661.0957
13906,3885257.7172
13907,12278409.6958
13908,7222422.51051
13909,8851173.33395
13910,-245066.25558
13911,4697422.52063
13912,5391802.74094
13913,5470750.58713
13914,5647034.66862
13915,6387480.72663
13916,6097153.12103
13917,8229775.24071
