id,lasso_oof_predict
15158,5905738.30489
15159,8404997.58558
15161,10759725.6201
15162,11383730.6891
15163,7227813.56241
15164,2839632.68091
15165,15922858.0654
15166,6714627.49164
15167,10661715.3587
15168,10180328.7428
15169,5287329.16174
15170,8664161.04739
15171,6035480.43319
15172,9862112.46912
15173,4461238.20669
15174,8157845.425
15175,5195856.44479
15176,22450858.4113
15177,7287624.5748
15178,10657799.5963
15179,6228939.64114
15180,8050980.56521
15181,8945525.18318
15182,4880489.67573
15183,6321817.39956
15184,9882287.6974
15185,5519063.55435
15186,7756207.99084
15187,8975915.2073
15188,3297232.08486
15189,6701896.75793
15190,4600754.15123
15191,10274139.9865
15192,7873476.76668
15193,4737055.68291
15194,5528574.81665
15195,7487365.945
15196,6016148.62108
15197,6670540.2415
15198,9975477.06675
15199,6057336.96641
15200,6512806.74219
15201,5511441.81776
15202,3027344.82646
15203,35233111.358
15204,16449208.3234
15205,3770066.09111
15206,7636039.81009
15208,10723718.6072
15209,5153027.26649
15210,7264144.5056
15211,6956068.85675
15212,3799482.9972
15213,5586338.94317
15214,6636963.31138
15215,4999001.76665
15216,10192673.9592
15217,6049449.95063
15218,6238659.18741
15219,4309883.16993
15220,8481892.7609
15221,7860441.3276
15222,4637940.55838
15223,7223035.81703
15224,5325422.88085
15225,6294013.10625
15226,14962714.1107
15227,14819628.7139
15228,12922215.8325
15229,6073826.56777
15230,7902929.18413
15231,7914568.04255
15232,3755885.32811
15233,3241623.64131
15234,5187457.52355
15235,7568774.05726
15236,8572580.88826
15237,7706964.29863
15238,5579641.63027
15239,3131503.85328
15240,4980589.10324
15241,4095222.00213
15242,6834664.15909
15243,7380560.354
15244,7850586.12068
15245,5345944.45137
15246,2944366.25984
15247,10674944.1038
15248,10165936.5758
15249,12897295.2873
15250,6085681.22439
15251,3921338.30936
15253,10382670.9948
15254,8884695.7759
15255,5308510.31195
15256,10886992.1776
15257,6298667.99138
15258,7201679.42002
15259,5997353.19286
15260,4916750.97449
15261,7490791.81825
15262,2968928.48412
15263,5630131.30116
15264,9954747.59837
15265,4284640.44926
15266,11364251.2994
15267,4222196.52512
15268,7223106.25659
15269,6434841.90852
15270,5735708.05391
15271,2974396.12626
15272,4666414.57301
15273,7988131.98623
15274,3378135.95539
15275,8043721.68541
15276,9118890.29477
15277,10845047.5074
15278,11472601.2336
15280,5924057.65808
15281,6267563.65703
15282,8552493.71962
15283,7463585.14789
15285,7469551.93289
15286,7569442.22066
15287,24956666.0107
15288,11839317.2007
15289,4516651.79068
15290,6041205.33962
15291,9260908.32335
15292,4442257.40901
15294,2620057.66495
15295,7253841.24057
15296,4903746.42654
15297,5979728.62198
15298,4897347.49583
15299,2962983.71819
15300,4732361.55926
15301,7147283.52607
15302,6141998.68112
15303,8974698.53509
15304,10158326.2108
15305,7649558.24055
15306,8518241.36365
15307,12950320.2427
15308,8069314.55173
15309,28652308.4583
15310,5619321.36832
15311,8002574.81931
15312,5282643.43517
15313,4295723.90957
15314,2709677.72688
15315,8149337.64903
15316,5069890.21384
15317,4819988.24776
15318,4139010.96567
15319,6256683.37643
15320,3490649.55539
15321,8408807.45875
15322,9137627.31909
15323,7920680.03331
15324,9475538.87545
15325,11092315.3733
15326,9465843.53673
15327,13777318.3892
15328,5029622.1489
15329,5569805.90789
15330,1957874.26828
15331,6219289.22466
15332,4365135.11546
15333,7748678.34559
15334,5671570.5206
15335,14081357.9731
15336,7359024.69145
15337,4970910.86744
15338,6990202.68621
15339,11454961.706
15340,8145943.09484
15341,4214062.54761
15342,7096929.02105
15343,4423665.56326
15344,7115476.64576
15345,1761838.18919
15346,4649151.25605
15347,6128444.58145
15348,4913001.72679
15349,8529551.29825
15350,8078936.78129
15351,3549000.16726
15353,3756458.34859
15354,2999577.40448
15355,7983101.8928
15356,15646946.8567
15357,22102285.3023
15358,6528479.28648
15359,3266799.86029
15360,4464517.71786
15361,7104356.69315
15362,9866066.98893
15363,3120571.51156
15364,13093688.4631
15365,6918770.94488
15366,5583541.20837
15367,5438394.47214
15368,5859410.26992
15369,5064330.5592
15370,5956291.74126
15371,5290966.65994
15372,6318198.12957
15373,7943176.90018
15374,5738854.83666
15375,5791762.09198
15376,6798629.4177
15377,8512158.51478
15378,9550001.73236
15379,6197892.87559
15380,5412993.27013
15381,12297192.5611
15382,2405559.45172
15383,3265098.67589
15384,8540276.21887
15385,11727993.212
15387,4603344.62456
15388,15017733.008
15389,5987619.46859
15391,9982495.93462
15392,6653731.50629
15393,7780305.44309
15394,5675788.03668
15395,5214049.9547
15396,4503191.47291
15397,10768857.6479
15398,6623858.44959
15399,5073579.47345
15401,8649797.90083
15402,5721103.90468
15403,5412166.44918
15404,11296605.6585
15405,8588448.98845
15406,5550655.07842
15407,9528532.20437
15408,3597670.04074
15409,5342359.08323
15410,5488867.46025
15411,5526089.75838
15412,3861133.03096
15414,8221273.69168
15415,10629339.4338
15416,6607130.49047
15417,8330701.09877
15418,8169697.59269
15419,3806524.73213
15420,7235613.22723
15421,5537163.93711
15422,7795004.72172
15423,4777769.57042
15424,7663055.65092
15425,1940752.78028
15426,5188198.40096
15427,6467298.40196
15428,10518376.3306
15429,6649207.732
15431,8976684.64744
15432,5903420.1449
15433,8753376.31659
15434,7018985.22382
15435,4145259.70064
15436,6330850.82639
15437,6438187.43068
15438,5555998.50227
15439,14654025.2807
15440,11798128.5426
15441,3694333.51423
15442,6601788.75624
15443,6846911.83261
15444,6049975.82156
15445,7594212.45757
15446,6923707.69913
15447,5906592.24712
15448,6309593.2189
15449,3751468.0556
15450,8574971.34359
15451,4193250.76043
15452,7096696.53792
15453,5625385.87625
15455,4488574.17961
15456,11112726.8431
15457,7976957.14844
15458,3802545.77069
15459,5540635.76287
15460,3232171.81646
15461,10882849.4365
15462,12726027.8703
15464,7195745.49138
15465,6974825.0998
15466,8425686.32697
15467,7292887.45594
15468,6235942.98968
15469,4131813.94788
15470,5154745.8339
15471,9576100.99479
15472,3431889.10331
15473,7473100.5806
15474,3921083.8685
15476,2992654.61414
15477,15161238.3686
15478,5751611.75814
15479,6905396.77395
15480,6668307.00531
15481,11082876.4981
15482,1861626.82392
15483,5690495.13838
15484,5315928.17953
15485,6530711.53786
15486,4255084.12229
15488,7247185.8158
15489,7712201.31087
15491,7713111.98235
15492,7402852.68858
15493,3848122.31771
15495,8086549.46774
15496,6915083.34231
15497,5335182.62633
15498,10900412.501
15499,11651021.5695
15500,6030813.59256
15501,7108447.25115
15502,3340726.6445
15503,5154498.20904
15504,4727861.71357
15505,6119146.26254
15506,10284038.4961
15507,4242593.0434
15508,4771292.37492
15509,5120085.40789
15511,5543982.79244
15512,8290729.54069
15513,8715510.78338
15514,9720696.77144
15515,7633359.51606
15516,5347947.64975
15517,6568529.62073
15518,3224392.45667
15519,4530230.77194
15520,16007679.6913
15521,6971914.18656
15522,5371842.46788
15524,12911213.0918
15526,4870934.71554
15527,8540976.96874
15528,11698540.9814
15529,8651187.65892
15530,3134655.74832
15531,9816983.60869
15532,6154012.70759
15533,6334875.99743
15534,5516220.4537
15536,3544006.29442
15537,6600450.70342
15538,9230435.8229
15539,4192074.40141
15540,6751613.94169
15541,14128005.1163
15542,13123561.5861
15543,8680460.35466
15544,6681008.49954
15545,3675940.71241
15546,7516815.34189
15547,6136066.45595
15548,4050477.93305
15549,5436875.63261
15550,3682824.64531
15551,11457689.5354
15552,3922482.22877
15553,7252981.30525
15554,8044597.18081
15555,4908395.56945
15556,4244956.64521
15557,3993598.96557
15558,3908777.28322
15559,2948957.38705
15560,6359737.24706
15561,6186798.31874
15562,6501144.21814
15563,4866017.74286
15564,7488356.00852
15565,6187816.62002
15566,9386143.80114
15567,8503944.93022
15568,8596093.55718
15569,8249862.2597
15570,9049041.47993
15571,10033358.3598
15572,5800542.43156
15573,3220446.66321
15574,10451699.6158
15575,5563160.056
15576,6433384.054
15577,8859168.15161
15578,7419213.55051
15579,8101402.58406
15580,7522924.4288
15581,6648719.00287
15582,10889059.8963
15583,5667421.51952
15584,5617485.12938
15585,14148805.1069
15586,13192430.0135
15587,13892286.1174
15588,3899136.23056
15589,5879132.08818
15590,3385299.98205
15591,5783691.92476
15592,3139025.13441
15593,6185442.13708
15594,5323348.23838
15595,8169606.11374
15596,6837116.82204
15597,11496664.6764
15598,3937481.06611
15599,5705394.63774
15600,5642242.44168
15601,7917799.10447
15602,14768548.4229
15603,10756009.5404
15604,4502088.57092
15605,8955258.69482
15606,8496909.80817
15607,7687214.20711
15608,5989052.4313
15609,2602214.9204
15611,8292370.60036
15612,4584129.20023
15613,15853395.7759
15614,6327480.20715
15615,11252126.3181
15616,8916965.4439
15617,10739885.0677
15618,13060235.9903
15619,5672205.02967
15620,7032547.78813
15621,3599415.86009
15622,5268185.36872
15623,6383518.33541
15624,8756438.71073
15625,7889579.00094
15626,13421799.4687
15627,9005762.10221
15628,7520499.11557
15629,4002830.25501
15630,4143035.94778
15631,8413556.38286
15632,14379208.3426
15633,4049414.74402
15634,5566096.07757
15635,11242644.3033
15636,8329263.72555
15637,7379634.95036
15638,18245487.5336
15639,8940618.25172
15640,6651314.54397
15641,343577.371108
15642,7076683.80862
15643,8349876.4866
15644,10252056.8912
15645,5416921.78823
15646,7892153.74663
15647,7132191.0409
15648,5626846.29604
15649,9871072.77024
15650,5094359.95257
15651,11799104.9648
15652,4491290.7085
15653,6781553.89018
15654,7607825.18586
15655,5733184.43329
15656,5510175.3898
15657,5150567.1529
15658,4698649.88399
15659,4986368.51622
15660,7416669.15761
15661,6551533.86883
15662,3476702.34317
15663,5807065.99874
15664,7993452.15925
15665,6506821.8878
15666,5631262.0305
15668,3141079.5409
15669,6175325.73087
15670,17373569.0617
15671,9109842.97343
15672,10441164.7156
15674,6929923.80623
15675,8277554.93225
15676,4214070.12114
15677,3966729.62771
15678,7936716.88859
15679,6225246.55658
15680,8884212.64745
15681,3784922.00246
15682,6648847.58846
15683,11272481.6472
15684,3862958.87282
15685,4483607.58414
15686,19297180.3107
15687,7138548.32304
15689,13115964.0949
15690,4078995.63753
15691,14165210.1732
15692,6226107.05501
15693,6835721.48856
15694,5729861.63764
15695,4712053.26745
15696,9047422.57365
15697,4167622.15223
15698,5304939.82239
15699,15514498.7259
15700,5058049.99183
15701,6515922.40056
15702,3809522.10586
15703,7155813.86877
15705,11322568.429
15706,5278749.24079
15707,3982267.24435
15708,4250720.62217
15709,16336264.129
15710,3678390.08817
15711,6074837.81233
15712,3399133.04921
15713,3529049.34705
15714,8056510.65647
15715,4485926.5276
15716,8261818.41323
15717,13047554.5147
15718,4053593.94439
15719,4362132.21732
15720,8456323.5632
15721,4913640.07021
15722,3408668.16192
15723,4911258.9194
15724,7881224.00052
15725,3593961.32021
15726,9185794.13898
15727,1814900.32549
15728,7737181.02282
15729,2222494.78763
15730,6074698.72187
15731,7435883.63189
15732,12674784.085
15733,8771777.83653
15734,6012843.85
15735,3153546.56926
15736,6903473.34952
15737,4344147.22407
15738,6244275.42912
15739,6335018.21096
15740,11375337.7665
15741,5815343.3829
15742,8338951.753
15743,8986377.09363
15744,6298876.412
15745,7031184.2617
15746,5137059.31167
15747,7656072.45472
15748,9188909.08166
15749,8534566.76367
15750,5281944.17366
15751,8344530.79447
15752,7394967.59045
15753,7796337.04399
15754,8613824.10416
15755,10484128.8552
15756,9453153.3215
15757,12650695.8132
15758,4522054.24248
15760,3753753.9372
15761,11601786.9354
15762,10472216.8703
15763,4119732.7104
15764,4406607.72623
15765,6200915.98878
15766,5053273.60128
15767,8141851.87403
15768,6941290.1252
15769,7639777.67669
15770,5007389.67102
15771,6185257.91017
15772,12174843.0212
15773,3279719.61705
15774,6306552.83368
15775,5085924.22949
15776,5725744.06382
15777,6723362.86933
15778,4940800.23322
15779,13083938.6331
15780,5487642.47287
15781,14470950.5999
15782,3138438.92715
15783,10018052.9606
15784,14731299.699
15785,6852420.32744
15786,8771439.44919
15787,5042751.33165
15788,5019723.68177
15789,7142296.36585
15790,5137408.61417
15791,4996801.10991
15792,4434578.07424
15794,4418230.38283
15795,13529119.866
15796,6122808.31918
15797,4436224.76202
15798,7124145.74967
15799,5757311.49909
15800,4267991.64319
15801,8717941.82829
15802,3952567.7254
15803,3254693.4441
15804,10757875.8028
15805,7456259.67532
15806,3602896.85151
15807,3312377.91006
15808,6665264.69032
15809,5950034.25762
15810,4542581.37445
15811,19904048.7639
15812,2163259.46094
15813,6137426.8187
15814,7976890.34448
15815,9651456.72653
15816,7253851.34493
15817,3431652.91484
15818,6801446.12481
15819,4634985.83342
15820,5497797.52543
15821,5793885.34318
15822,6205853.14265
15823,10467392.1901
15824,6511363.74866
15825,6276958.74487
15826,6302355.91711
15827,14358602.8734
15828,5512537.85934
15829,5344508.77674
15830,5287200.57724
15831,4938814.62314
15833,4164950.00846
15834,9031238.60564
15835,4551428.77437
15836,3697135.45657
15837,17756599.4553
15838,8734231.63881
15839,14320700.0267
15841,5712295.88095
15842,6839505.27864
15843,6839738.15929
15844,10875255.7993
15845,24108353.0057
15846,6331218.11277
15847,8868814.53404
15848,8479657.79376
15849,4191897.6394
15850,4204500.46698
15851,2553472.52724
15852,4991374.50048
15853,8948344.48388
15854,11567287.7695
15855,4671368.01759
15856,4184909.52219
15857,7231648.16374
15858,8375349.02638
15859,5220708.05419
15860,5285595.14338
15861,6177664.22159
15862,11142492.101
15863,2729112.29687
15864,5113991.52199
15865,8576579.88394
15867,6235577.76346
15868,8492735.73934
15869,3626064.21663
15870,3600039.34554
15871,5757144.4268
15872,15707435.551
15873,4614800.62065
15874,4842130.94926
15875,12840378.1543
15876,4929274.87644
15877,5463300.63806
15878,3731088.67275
15879,7691957.24295
15880,5903001.08151
15881,8040001.889
15882,17087192.7242
15883,8692779.59936
15884,2787592.62895
15885,3374513.80856
15886,5908603.38722
15887,5740022.49427
15888,18735662.0546
15889,2456420.39177
15890,5602099.00963
15891,9572346.6695
15892,8686949.64457
15893,5684259.71134
15894,-109611.981675
15895,4424841.68178
15897,3350306.77522
15899,5066491.36398
15900,6782839.27685
15901,6530081.49331
15902,8123240.03994
15903,7459679.71093
15904,2333878.09559
15905,5520420.90872
15906,9780944.48512
15907,5789255.2025
15908,8666205.59531
15909,2859141.15187
15910,8438319.38229
15911,13002681.2658
15912,5170691.57317
15913,6369607.98795
15914,7418244.95001
15915,8627417.41049
15916,11972515.667
15917,7284905.04093
15918,6120947.29714
15919,13384259.828
15920,3748231.64113
15921,13834819.3658
15923,11743594.8808
15924,6549840.52915
15925,6142238.07685
15926,8132472.20787
15927,9754474.5569
15928,3698831.27425
15929,7408140.87097
15931,3447523.20546
15932,5930594.16359
15933,6391793.26513
15934,3891869.30403
15935,4454724.73377
15936,6853731.63405
15938,7573449.0773
15939,5670491.4075
15940,4066734.0423
15941,1767074.79273
15942,9976283.48509
15943,6600029.36026
15944,7096175.99365
15945,5284702.86506
15947,5524671.90654
15948,6782698.94569
15949,5496140.77862
15950,8890356.11307
15951,6305714.70976
15952,16835056.5164
15953,8116590.56995
15954,7606773.01442
15955,3790179.43497
15956,4845745.97163
15958,4572384.70469
15959,6329798.35943
15960,3609000.65993
15961,6938883.20473
15962,5474340.07567
15963,5721302.81559
15964,6242454.07872
15965,4467073.28118
15966,11895397.7269
15967,5226201.18016
15968,3583105.51475
15969,7415364.408
15970,6179556.08528
15971,4606471.94575
15972,6523496.18975
15973,2326053.58261
15974,6958968.30584
15975,4994488.7206
15976,3976424.09099
15977,12817064.4412
15978,8258787.50248
15979,4820335.55044
15980,7535997.37727
15982,6524037.08819
15984,15383615.081
15985,8534156.35483
15986,5776416.65665
15987,6933924.57635
15988,8185401.99113
15989,5668901.59857
15990,8183802.98181
15991,12544508.8999
15992,7699106.53308
15993,6328613.56452
15994,9174584.51704
15995,5331874.42185
15996,6332281.95258
15997,4374462.71053
15998,4287752.0965
15999,5859886.41596
16000,4405537.97092
16001,4362369.55332
16002,5103407.16325
16003,7430509.25491
16004,6693594.93239
16005,22848205.5733
16006,4514618.23856
16007,6150527.36261
16008,15414112.2296
16009,10713191.2357
16010,9765418.8423
16011,5577614.34907
16012,4586008.48192
16013,3219761.26838
16014,5471420.68572
16015,4683243.32189
16016,8320937.05293
16017,13380732.2008
16018,5967654.40916
16019,6007266.00603
16020,5611736.38133
16021,5660201.38058
16022,3638007.02567
16023,7839811.15324
16024,5792246.70114
16025,6365497.46803
16026,6915169.49339
16027,5528105.39319
16028,5409666.4626
16029,5724177.32506
16030,4121824.66313
16031,5956151.06393
16032,3950018.79948
16033,5294687.21141
16034,8100248.0845
16035,6357093.18776
16036,1567603.79135
16037,8030406.95961
16038,9256774.00392
16039,8443791.65366
16040,5206150.03042
16042,5346438.446
16043,5933642.17031
16044,5288172.41555
16045,8707981.4276
16046,5524413.09792
16047,5739395.69284
16048,6625761.40571
16049,3928188.50447
16050,6641149.43242
16051,5886231.45537
16052,6728228.56796
16053,8436155.08764
16054,9253336.82865
16055,11207971.7999
16056,14072284.3162
16057,18400191.1979
16058,3428271.59781
16059,7907003.0157
16060,14625727.1477
16061,5122266.77191
16062,6252850.25521
16063,6796588.78064
16064,5952269.8082
16065,11294809.5411
16066,7059575.11977
16067,7895324.04536
16068,6112748.59267
16070,4150026.22692
16071,8566068.70788
16072,7472334.58035
16073,14921128.526
16074,9048026.27862
16075,10424232.619
16076,3857010.92689
16077,8158776.3234
16078,8354019.72549
16079,4713085.99645
16080,12871105.5448
16081,3892086.4852
16082,5527996.82294
16083,5224518.53582
16084,5314488.74837
16085,6311918.71433
16086,6630086.77132
16087,6614559.43811
16088,5121898.56541
16089,11783654.7682
16090,6061105.19317
16091,5938611.46753
16092,6571595.31579
16093,5255910.35676
16094,17003623.7393
16095,3776976.38231
16096,7112077.52653
16097,10074385.8265
16098,6277869.53768
16099,4015372.1691
16100,4103378.08572
16101,7403065.07452
16102,28534725.4856
16103,14349684.0178
16104,4394786.12033
16105,4780600.02526
16106,5876065.42361
16107,10971863.3077
16108,3288356.07139
16109,5143584.69996
16110,9830574.92778
16111,4704955.08312
16112,4951286.15967
16113,6155586.87619
16114,4489154.11851
16115,5712882.15459
16116,4958213.93774
16118,8684431.85168
16119,8198068.11037
16120,5824191.64296
16121,8916431.19927
16122,10382387.7979
16123,5593946.65483
16124,4708534.66184
16125,7390359.49114
16126,9423670.82746
16127,8430947.5386
16128,8291296.32938
16130,6194755.06598
16131,6132242.78514
16132,4593395.06261
16134,8785615.99738
16135,3981013.91532
16136,8583521.41172
16137,6140473.53904
16138,7211204.85103
16139,9053891.95362
16140,6427504.10114
16141,6733609.53834
16142,5556347.97634
16143,4401886.00316
16144,8751593.64416
16145,3634234.55332
16146,7219153.60232
16147,6122206.02585
16148,5647528.43
16149,3945013.24975
16151,8245502.69466
16152,21940217.3211
16153,4168494.70916
16154,6654781.81967
16155,6400510.89814
16156,6152696.94045
16157,5546136.85098
16158,6681926.09643
16159,10671953.4685
16160,9089318.66921
16161,7794150.5656
16162,19857430.3412
16163,9309802.63906
16165,7268044.37708
16166,1419252.64435
16167,9546878.61907
16168,8420391.15005
16169,6263511.58142
16170,3487798.23238
16171,5836833.20615
16172,6517641.80687
16174,9385471.34571
16175,8487492.50909
16176,6799270.31451
16177,5188478.06174
16178,6664376.71713
16179,2168940.88591
16180,3541190.32266
16182,5727263.69263
16183,5670522.78829
16184,4156452.97633
16185,3113845.60576
16186,3765780.92618
16187,6134493.55441
16188,9713937.79695
16189,9553633.65384
16190,2418930.90907
16191,3291385.88133
16192,7112820.04376
16193,7987728.86741
16194,8523510.21308
16195,5863887.34148
16196,7528453.35644
16197,9516619.37217
16198,5053566.8533
16199,4419497.12431
16200,4601396.42641
16201,9629425.01283
16202,5990858.74989
16203,5054843.21554
16204,4040337.79676
16205,6225369.53164
16206,4925947.66777
16208,7589001.94508
16209,3946396.75761
16210,3852866.81759
16211,5469067.92552
16212,3259849.49647
16213,11849793.6993
16214,8470051.25729
16215,12147287.5659
16216,7766192.79266
16217,8843987.56854
16218,7809777.52012
16219,14248380.1189
16220,5082482.85247
16221,10100501.759
16222,8269490.49925
16223,5334598.58334
16224,3308532.32435
16226,4831544.57429
16227,3990373.6832
16228,15712587.883
16229,11356879.0736
16230,7178384.87286
16231,10124354.1261
16232,10464028.9621
16233,30465570.834
16234,4322226.29009
16235,6981188.06739
16236,6108920.48662
16237,15505794.9869
16238,9971035.6251
16239,8985304.72391
16240,12332768.8064
16241,8824631.04992
16242,941864.101054
16243,8465638.72554
16244,7752878.95319
16245,3643922.86947
16246,10954879.2869
16247,7669095.0337
16248,5335077.91377
16249,6472309.91526
16250,8538701.78801
16252,7183292.79789
16253,6122540.94008
16254,4877900.12485
16255,5447153.30184
16256,5839426.44074
16257,6011759.65694
16258,7008374.67145
16259,2896151.77268
16260,1265633.13503
16261,13959055.4613
16262,5802616.51982
16263,6310878.19111
16264,6417779.62258
16265,10391505.9443
16266,7771775.8095
16267,1980764.1134
16268,11139622.0452
16269,8295829.58829
16270,4971378.38987
16271,8697154.97122
16272,4675525.63978
16273,13289267.0924
16274,9595910.44057
16276,14762486.9391
16277,3068401.83123
16278,10813759.8577
16279,10849489.8965
16280,7969473.88243
16281,7996943.69501
16283,5837904.49587
16284,4168994.09988
16285,9206051.75079
16286,10900847.4223
16287,387858.632841
16288,11332913.1322
16289,5970690.57889
16290,12957958.7529
16291,9671081.66075
16293,2525054.08909
16294,3748949.36072
16295,4479671.64963
16296,1919673.80899
16297,8412568.73816
16298,6011094.41386
16299,5615036.88081
16301,9048449.42687
16302,7445288.69678
16303,6658726.88447
16304,4903579.53805
16305,5938276.44622
16306,5567531.30337
16307,6362034.4401
16308,4433302.47745
16309,8139399.78278
16310,8942380.82218
16311,26178280.5528
16312,6672650.27267
16313,7555134.07846
16314,5577287.54422
16315,7953541.1115
16316,8392544.25387
16317,4297053.06782
16318,7200070.75308
16319,5549218.9924
16321,5955579.8966
16322,8541758.71253
16323,7974884.17647
16324,4293963.20124
16325,8454663.16684
16326,8978993.18904
16327,16578171.3356
16328,5883553.88703
16330,10098744.9095
16331,7267400.93124
16332,8329756.84195
16333,3953764.47453
16334,6427431.36697
16335,7585506.48483
16336,6006882.50048
16337,8858359.59796
16338,8480991.04637
16339,6636622.48924
16340,5541063.97117
16341,4869514.56034
16342,10006740.7536
16343,6590413.47331
16344,9992031.08609
16345,9894185.93344
16346,7946671.67127
16347,10518083.3453
16348,8001591.79247
16349,8475404.58805
16350,1925387.61282
16351,8173460.54075
16352,3738395.72895
16353,8082695.47415
16354,4230351.5593
16355,5414602.66165
16356,3789137.73772
16357,7931870.2469
16358,7468967.96418
16359,5236362.78751
16360,4400811.84142
16361,11820752.7702
16362,3973243.50338
16363,6583578.78466
16364,8431410.63019
16365,5751558.40092
16366,2181300.4333
16367,7855412.90612
16368,-580379.072224
16370,4270230.0083
16371,8907018.42366
16372,20721402.2812
16373,3896498.24844
16374,5023894.58698
16375,5405345.7805
16376,4429159.23317
16377,6584907.57774
16378,14938621.9923
16379,12147449.1783
16380,8379911.6958
16381,5653450.00155
16382,15185215.1735
16383,5744678.84963
16384,12687496.2988
16385,9752987.21675
16386,8858094.1801
16387,10361821.2773
16388,7012422.8521
16389,8745354.40503
16390,15565788.7861
16391,7193536.33709
16392,11307255.9107
16393,3481400.39692
16394,3975515.06343
16395,4911326.29297
16396,7305783.66073
16397,4926225.74511
16398,3760133.75562
16399,5913095.83301
16400,3778050.1556
16401,5429239.75855
16402,5190803.37506
16403,7047935.04198
16404,5296992.2212
16405,6988941.15161
16406,6341032.76015
16407,10586128.7895
16408,5752448.73527
16409,6281434.89104
16410,3519741.64686
16411,14660839.3805
16412,6223936.40084
16413,8397781.07409
16414,6189598.2399
16415,11532912.3836
16416,7617496.03547
16417,5860390.41119
16418,6226571.53445
16419,4333684.35041
16420,5962183.29498
16421,18140351.2043
16422,6628943.45888
16423,5337206.23409
16424,4072711.47237
16425,5953504.95108
16426,4416663.95623
16427,8146056.98167
16428,8263513.04621
16429,12859737.5942
16430,6931470.15484
16431,5297884.33212
16432,4232634.47949
16433,5391852.01935
16434,6955778.29394
16435,10381822.4947
16437,6187535.2565
16438,8818259.89744
16439,15011717.3465
16440,12030174.1713
16441,12927038.9768
16442,6349515.78842
16443,6110158.37079
16444,8525219.39956
16445,6117283.68034
16446,4514402.44535
16447,15583656.9006
16448,2870361.73057
16449,8414508.09618
16450,10427623.2361
16451,5840950.99679
16452,9878107.60906
16453,7964154.12589
16454,7944172.53293
16455,14830633.8279
16456,8523061.73061
16457,5069603.1034
16458,3021320.95877
16459,6006453.5646
16460,3489695.64594
16461,6470040.36322
16462,8757206.28568
16463,9170524.1289
16464,9796819.35614
16465,2706145.32697
16466,4114811.12489
16467,6964242.80789
16468,6010402.2798
16469,6228454.70686
16470,9750031.45579
16471,11544320.23
16472,4321884.18829
16473,6946667.63974
16474,3946778.53794
16475,8595294.12779
16476,17261309.4537
16477,6974903.91711
16480,7897588.49303
16481,20186037.493
16482,7343647.26995
16483,5164851.76557
16484,17990083.1652
16485,9130659.16439
16487,11158840.5905
16488,6290054.1762
16489,13858974.8239
16490,2937440.66398
16491,7091038.63745
16492,13961257.1024
16493,7073602.14244
16494,5447375.33072
16495,8485789.76957
16496,14226135.0084
16497,5890506.13101
16498,11839815.0606
16500,4974835.64509
16501,6176439.42957
16502,4534742.9071
16503,5112951.09915
16504,7270090.77062
16505,1287005.02507
16506,4094033.59375
16507,34656666.1291
16508,6747660.08607
16509,11320113.8468
16510,4734508.41527
16511,9293641.36124
16512,5749972.5691
16513,11660779.2862
16514,2115225.0425
16515,8774562.50949
16516,11066814.2265
16517,5002943.48293
16518,2754439.41313
16519,10718122.0356
16521,6597811.1737
16522,11755736.1979
16523,4498074.65807
16524,6063656.49796
16525,6692120.83797
16526,4197726.18686
16527,10408502.4972
16528,4100368.67078
16529,2085357.94837
16530,5032131.05375
16531,10406653.2791
16532,5033988.47295
16533,15563991.3432
16534,7817601.86683
16535,5947626.44918
16536,12065514.8905
16537,3755408.31543
16538,12394687.8466
16539,4077112.52912
16540,4910154.34499
16541,5728508.30951
16542,7002889.93728
16543,10021428.6107
16544,6847357.11432
16545,5141551.73326
16546,7180283.46813
16547,6065524.47466
16548,6798525.6734
16549,6094397.64484
16550,10980553.673
16551,7612110.99997
16552,1387989.36232
16553,5602245.79771
16554,13006631.2165
16555,3122991.06021
16556,8508440.27208
16557,4972888.31759
16558,12363164.7478
16559,6327166.20136
16560,9888318.81164
16561,5934217.60432
16562,8508488.27661
16564,5584423.7434
16565,5926475.45358
16566,5741242.70629
16567,5205054.02686
16568,7950728.97753
16569,6565265.11386
16570,10965203.5893
16571,6533865.64025
16572,8173113.84686
16574,16377099.496
16576,11100704.9523
16577,8085079.81186
16578,5397066.99027
16579,4051784.03401
16580,7287184.2776
16581,7198488.22026
16582,6299721.64193
16583,8996615.55405
16584,10374806.1999
16586,12380080.0953
16587,6802843.6994
16588,8727170.35337
16589,17645876.4939
16590,7615933.04963
16592,15255664.8397
16593,8723436.98239
16594,5547604.49762
16595,8700354.51904
16596,8258346.46381
16598,4800209.75661
16599,2986899.69096
16600,18211759.4694
16601,4907355.54626
16602,3085022.06798
16603,10822505.9277
16604,13764945.9409
16605,11042991.1902
16606,4301584.38907
16607,4314167.24556
16608,8631181.49667
16609,6781115.23332
16610,9900192.03615
16611,3983513.07572
16612,7852241.37996
16613,9441246.07929
16614,25170757.8196
16615,6232918.26409
16616,5828429.61101
16617,3602083.34296
16618,6031316.88144
16619,8534248.30183
16620,8601837.46762
16621,3872945.56256
16622,7351451.7921
16623,4874848.72876
16624,7629674.89727
16625,5856548.98243
16626,11989760.0499
16627,5882273.8605
16628,3971645.55745
16629,8104898.59413
16630,24809244.0297
16631,3874153.52671
